,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-04 09:00:00,2.19463112769603E-05,0.0207805090695562,9.01939605323596,4.53385056453262E-06,8.76425653934746E-05,2.1291727700192E-06,-96.6863241966429,2.55953379965543,30.4062684185057,1.18965509913867E-06,47.8075285092526,-3.17698395216827,10.049723757707,-2.13116239120482E-05,-1.623140794418E-05,-1.51806771530782E-05,1.08383783006703E-05
2013-01-04 10:00:00,2.21949870206479E-05,2.2762911129909,10.5308758430599,4.56593219154672E-06,1.1248170917604,2.13712259541234E-06,-96.686321586598,2.56197975472751,30.3195811328867,1.19354605027719E-06,40.308249747256,-0.000306192264642623,9.56484202283355,-2.09609582774276E-05,-1.57425347894018E-05,-1.49480675055426E-05,1.08530944911923E-05
2013-01-04 11:00:00,2.19276398777647E-05,0.120396156959543,9.23363741265159,4.53189953701575E-06,0.000114621143972009,2.12820046600981E-06,-96.6863237264223,2.56499680060407,30.4049559714244,1.18863588789513E-06,47.5525260373929,-2.81186424075682,9.62157140071093,-2.12236051496606E-05,-1.62234930066642E-05,-1.51799462481279E-05,1.08185543552406E-05
2013-01-04 12:00:00,2.19132306632398E-05,0.0744074488233527,9.14087283994971,4.53129237209215E-06,0.000121712362850299,2.1270824287487E-06,-96.6863234793596,2.56837347605666,30.4059954003839,1.18731785348346E-06,54.6184315350368,-9.12135624634076,8.99949065915309,-2.10181377152552E-05,-1.64144475008828E-05,-1.51828578560888E-05,1.07813409708346E-05
2013-01-04 13:00:00,2.1483695813464E-05,0.0010921525585609,6.05277252097963,4.48098342053366E-06,-1.15665866565548,2.11144146354459E-06,-96.686327200844,2.57202097298469,30.4065062390244,1.17904272656335E-06,60.802258010086,-9.16518255396348,7.17353370392016,-2.09421273613924E-05,-1.70204897777346E-05,-1.55863466205453E-05,1.0716053626723E-05
2013-01-04 14:00:00,2.1380243718927E-05,0.00141977469607909,6.64416084218613,4.47436945231015E-06,-2.04171930781525,2.10462464313996E-06,-96.686326468882,2.57605358476399,30.4065706583486,1.17362965413309E-06,64.4009279107264,-9.16518715853468,3.86411765919307,-1.99121637143861E-05,-1.71789272256853E-05,-1.56561321176828E-05,1.07146138638787E-05
2013-01-04 15:00:00,2.12421529079566E-05,0.343932625904565,4.96860275350958,4.46826161683807E-06,-0.00278364114082035,2.09559874840648E-06,-96.6863263288165,2.58241985307512,30.4065706583486,1.16667957925511E-06,67.5527652983789,-9.16518558284792,0,0,-1.73334502556417E-05,-1.57463725293482E-05,1.07471818653659E-05
2013-01-04 16:00:00,2.12005101820854E-05,0.00464008883706427,3.64390835902662,4.46467798241681E-06,-0.549743657122754,2.09263280224451E-06,-96.6863263219846,2.58654696948352,30.4065706583486,1.16436963264374E-06,69.7595854716299,-9.16518578999338,0,0,-1.74126905740665E-05,-1.57857653024172E-05,1.07913686557903E-05
2013-01-04 17:00:00,2.11946469889288E-05,2.2668423506155,3.75495275346159,4.46477552741022E-06,-3.79966534285654,2.09199831247611E-06,-96.6863264358153,2.59166453040153,30.4065706583486,1.16394199667971E-06,70.6311431151261,-9.16518577633077,0,0,-1.74427792595479E-05,-1.57971025993461E-05,1.07850681678907E-05
2013-01-04 18:00:00,2.11849715457027E-05,1.39706417898812,3.78989371962001,4.46458712646543E-06,-3.21960747426637,2.09124474463315E-06,-96.6863267081228,2.5968886486952,30.4065706583486,1.16350501229988E-06,70.8806986452808,-9.16518572809154,0,0,-1.74567643599643E-05,-1.58098040175681E-05,1.07602976045769E-05
2013-01-04 19:00:00,2.11740535781884E-05,0.000158354138887973,3.77130388879596,4.46430097520389E-06,-0.819044183366895,2.09064376703371E-06,-96.686326176463,2.60490823114429,30.4065556735904,1.16328323273288E-06,69.8876258647313,-9.16518562867887,0,0,-1.74419766533743E-05,-1.58218843341755E-05,1.07138983134138E-05
2013-01-04 20:00:00,2.15002902601424E-05,0.325015498659367,3.84222612299584,4.50748493379163E-06,-0.000303633114101227,2.1029214415661E-06,-96.6863237660538,2.61514909713707,30.406564484411,1.17013619566958E-06,68.6628501451711,-9.16518317758812,0,0,-1.70399401977333E-05,-1.55020804498748E-05,1.05786962809657E-05
2013-01-04 21:00:00,2.37398639867651E-05,4.03860378039895E-05,5.56936666140317,4.77446474049572E-06,0.000168755023114121,2.17484264991484E-06,-96.3917288509626,2.62777131246365,30.395225255578,1.20541761904664E-06,66.9642941081422,-9.16515158893101,0,0,-1.50406088771805E-05,-1.37966567748208E-05,1.12127100253736E-05
2013-01-04 22:00:00,2.43304122972953E-05,0.986278321720337,6.06087943677067,4.8435039200763E-06,0.00162260045761134,2.19173756543865E-06,-88.292516829415,2.64075217043707,30.2818011818745,1.21382570525579E-06,57.4862627718348,-9.16509515880079,0,0,-1.44529182821808E-05,-1.34527920221448E-05,1.07728751059326E-05
2013-01-04 23:00:00,2.37280258184059E-05,4.18297399076119E-05,4.5155068047771,4.77592839398223E-06,-0.000273029822187716,2.17395190912318E-06,-87.475767490525,2.65481003145766,30.1691528524003,1.20553102194626E-06,59.301663245526,-9.16514810582941,0,0,-1.48875379839954E-05,-1.37957447215843E-05,1.10009428862587E-05
2013-01-05 00:00:00,2.36817531229282E-05,3.99949276308745E-05,3.8813615695713,4.77381174343715E-06,-0.000448659179346151,2.17248316650094E-06,-86.2196904909193,2.66642974529516,30.1668012181026,1.20538789155013E-06,58.6706409208471,-9.16514802406646,0,0,-1.48915735556758E-05,-1.38282440609822E-05,1.09784603481145E-05
2013-01-05 01:00:00,2.36665689054143E-05,4.17706541551719E-05,5.66230689745895,4.77462996566587E-06,-0.000913231165574786,2.1717136899354E-06,-85.7874853731863,2.67700871915991,30.1727106724501,1.20570358913725E-06,56.4414638334282,-9.16514698886375,0,0,-1.48541607524187E-05,-1.38466394273708E-05,1.09565617882464E-05
2013-01-05 02:00:00,2.4279754621156E-05,1.08026595025738,5.9721268385079,4.8445837956997E-06,-5.39679243027674E-05,2.18991989447656E-06,-82.7673008164658,2.68681068405901,29.6053640266034,1.21540494297188E-06,52.5878568358513,-9.1650849410701,0,0,-1.43741281951985E-05,-1.34231489530272E-05,1.06512166468962E-05
2013-01-05 03:00:00,2.46352948710672E-05,2.27633446671186,7.52606219337024,4.88903817029191E-06,-5.98981330912572E-05,2.19969637864508E-06,-81.3957694120194,2.69677145652288,28.6739682081086,1.22194741151759E-06,48.2261333280806,-8.00345684954602,0,0,-1.40676124266302E-05,-1.31516339648132E-05,1.05578185939559E-05
2013-01-05 04:00:00,2.51507627455892E-05,2.2763595715883,9.8843372066879,4.96359213561931E-06,2.51309037576522E-05,2.21358142629858E-06,-76.2252456200179,2.70618770818627,26.9265839288059,1.23326315664213E-06,43.5966620783832,-9.16492928892418,0,0,-1.36970042220031E-05,-1.27813676328039E-05,1.05352021596123E-05
2013-01-05 05:00:00,2.49901909302891E-05,2.27636383048785,6.87521154213125,4.9814500741915E-06,-0.000228958183747506,2.20536831468198E-06,-72.4490058423801,2.71411128043056,24.5888034232281,1.23593320798692E-06,39.863052475624,-3.86832732158877,0,0,-1.3685257814744E-05,-1.26531788570486E-05,1.08200817980693E-05
2013-01-05 06:00:00,0.000181384578201031,6.00047326596329,7.49610985718482,9.50733425912354E-06,3.02306174838516E-05,3.00328631944977E-06,-73.3733764304493,2.72130135100726,21.1003590446518,1.62086829584093E-06,36.0549483030016,-4.12627900485624E-05,0,0,-7.58289788012096E-06,-7.10799617645824E-06,6.16909023498112E-06
2013-01-05 07:00:00,10.8421397312579,7.55145999206331,6.80709334938906,1.11314364644443E-05,0.000280789107791948,3.19077927136688E-06,-77.2776891550868,2.72998369863259,16.9401040326939,1.71253613166681E-06,32.4066500003346,-4.01761841610204E-05,0,0,-7.07462031340223E-06,-6.47693559509751E-06,5.89900982015805E-06
2013-01-05 08:00:00,8.75281942941018,7.09079838942511,4.73116977367498,1.11724284515771E-05,8.84089299385719E-05,3.20138284200581E-06,-74.8653769863961,2.73883415639797,13.8223625130192,1.73077272155007E-06,29.0169031252905,-4.00725830552209E-05,8.71243292500355,-9.97365344855724E-06,-6.98326076985666E-06,-6.22385926939526E-06,6.01708839944871E-06
2013-01-05 09:00:00,10.7112900264619,6.6551169204911,6.74748220130234,1.11735368294198E-05,2.64354222754513E-05,3.19889535562832E-06,-76.414710536294,2.74729286680753,11.3947535390347,1.74243051935267E-06,26.2350194671003,-4.0013912945756E-05,11.9237608239548,-1.03686159539693E-05,-6.92940438666217E-06,-6.0265551333892E-06,6.06779816110852E-06
2013-01-05 10:00:00,19.918286046692,6.27942055747861,9.84619740330278,1.11166364708157E-05,-1.76073459215079E-05,3.17200559736886E-06,-79.8207933294628,2.75477191446339,10.3657805335213,1.73987076122926E-06,19.8042019131842,-4.0006761760557E-05,10.852184133322,-1.03387968052416E-05,-6.8028150720887E-06,-5.94213334647159E-06,6.10289139149326E-06
2013-01-05 11:00:00,19.9180648801354,6.01144033181137,9.24536793660687,1.10758979975404E-05,-6.86220286017193E-05,3.16236766491854E-06,-80.4430696351465,2.76412242033659,9.9821262929735,1.73804032373566E-06,21.4347746811782,-4.00046299057623E-05,11.087273458746,-1.03824918253833E-05,-6.88617394582744E-06,-5.94501150767735E-06,6.10988855100381E-06
2013-01-05 12:00:00,19.9180000275764,5.90490164441261,9.73880732448683,1.10359372716324E-05,-0.000162123159744353,3.15239515145856E-06,-80.1945612439922,2.7693565886737,9.86337852479469,1.73414354477709E-06,21.4301812012983,-4.00110299812856E-05,10.570129840031,-1.03419393196839E-05,-6.90493387440281E-06,-5.94249467249373E-06,6.10618987852404E-06
2013-01-05 13:00:00,19.929875368522,5.90629171267008,11.8988223316901,1.22872018920709E-05,2.55605579987066,3.27298898740913E-06,-80.4333183948641,2.77526158029369,9.47108632007156,1.78865214642919E-06,18.8892128998987,-3.94727614510139E-05,9.00674084208711,-9.76681662748802E-06,-6.55539265284824E-06,-5.67737869187462E-06,5.85168273583578E-06
2013-01-05 14:00:00,19.9298727271905,6.03742267185086,10.9321205208727,1.21794394771851E-05,13.8877133814879,3.25026974705389E-06,-83.6232673139334,2.77950911526385,9.00896087515672,1.7730296763618E-06,16.9585207129101,-0.0000395430716706999,4.0891749852452,-8.80227415971024E-06,-6.51738831384468E-06,-5.66259858995024E-06,5.83138198958959E-06
2013-01-05 15:00:00,19.9298714289174,6.40500421929756,10.1602801626843,1.21031834609976E-05,24.8554852518272,3.23998903082854E-06,-87.1436893328221,2.78260027327678,8.46828202319661,1.76608905534081E-06,14.5421848005051,-3.95831059388825E-05,0,0,-6.40914331549125E-06,-5.56176656827383E-06,5.81158684957532E-06
2013-01-05 16:00:00,19.9298710783162,6.75428873363255,9.36658896932714,1.2090651430651E-05,28.4683533333767,3.23786776226179E-06,-88.7790293108877,2.78399823672824,7.94853135045822,1.76496473601374E-06,13.5274163632443,-3.9593164929869E-05,0,0,-6.34496681525658E-06,-5.49928407062543E-06,5.80340281125489E-06
2013-01-05 17:00:00,19.9298709138471,7.00197031585114,10.0840945136075,1.20849343021118E-05,29.4922817375707,3.23691063447664E-06,-88.5847091372383,2.78565448430952,6.73865929906367,1.76452605156706E-06,12.552196521872,-3.96006606128007E-05,0,0,-6.27222132894314E-06,-5.43121835929704E-06,5.80059017590262E-06
2013-01-05 18:00:00,19.9298708460144,7.16841693905835,9.70485106885468,1.20797692902247E-05,29.8470959307045,3.23646808209872E-06,-86.5212303038927,2.78859008008197,5.84488271625197,1.76433333652261E-06,11.2375411813169,-3.9606078385484E-05,0,0,-6.15248491407927E-06,-5.3303244236398E-06,5.80063527484245E-06
2013-01-05 19:00:00,19.9298707321369,7.0418701253701,12.2141253091264,1.20801759725185E-05,23.5147460580737,3.23496131418005E-06,-83.1788105465516,2.79042183852854,7.95741295314754,1.76295058131478E-06,9.7303819442167,-3.96156288912574E-05,0,0,-6.00243795794622E-06,-5.40340704017889E-06,5.79151891607474E-06
2013-01-05 20:00:00,19.9298705232703,6.17558707698607,15.623900925252,1.2070902356685E-05,14.9981698203082,3.23235845329186E-06,-80.8019867951684,2.79095340035944,12.1646611473631,1.76067094206711E-06,9.11886250701246,-3.96285947792604E-05,0,0,-5.94900572686755E-06,-5.5852953463132E-06,5.76683428314193E-06
2013-01-05 21:00:00,19.9298706426468,4.7297089495521,16.0829763423738,1.20736360572347E-05,10.2962151697081,3.23354295993524E-06,-80.0218746019552,2.79100417806457,17.054122623723,1.76119512933159E-06,9.13799574005862,-3.9627582456977E-05,0,0,-5.95932996159104E-06,-5.9697437586759E-06,5.72960953666325E-06
2013-01-05 22:00:00,19.9298706312289,3.25580349303411,15.6280878507849,1.20767114783297E-05,7.95273538613314,3.23389148020581E-06,-76.9400376962941,2.79120550567922,16.6038778236243,1.76100986568035E-06,10.7784764106734,-3.96312578522448E-05,0,0,-6.13755481155339E-06,-6.11247972861027E-06,5.69528182529628E-06
2013-01-05 23:00:00,19.9298704701614,2.60349769721317,15.7480324142799,1.20837866870136E-05,2.46557584324275,3.23442323760998E-06,-73.2927615188739,2.79151923087718,17.198268286312,1.76089828280193E-06,12.556017161467,-3.96317745110808E-05,0,0,-6.27437290505502E-06,-6.12910637211358E-06,5.66515294597849E-06
2013-01-06 00:00:00,17.1382474482697,3.12545020172191,15.8230840915279,1.07847643999861E-05,-0.100492806620365,3.10367108489622E-06,-70.7083891270688,2.79167846119529,18.6720766560567,1.70214698392796E-06,13.2583676402785,-4.01839408008786E-05,0,0,-6.59632816237619E-06,-6.51562505565552E-06,5.86466505094637E-06
2013-01-06 01:00:00,11.0605924023348,3.33054521947754,15.960096849383,1.07664351689635E-05,-0.131250148264688,3.09807005519083E-06,-69.392979458108,2.79187747103945,22.352636379008,1.69884723520006E-06,14.0285042413359,-4.01899572401079E-05,0,0,-6.67436448449583E-06,-6.72218689870929E-06,5.81598489874193E-06
2013-01-06 02:00:00,6.22877530533036,4.07096129159285,16.064026131924,1.07727039419263E-05,-0.147135313490946,3.09901624445072E-06,-69.480333916368,2.79223276908923,25.4145581564175,1.69835563338011E-06,15.0569388511146,-4.0191064713532E-05,0,0,-6.75069106405665E-06,-6.93665378067272E-06,5.77606318326438E-06
2013-01-06 03:00:00,2.13777920085183,5.97700761738257,15.9455587043997,1.07801449282832E-05,-2.67739627003561,3.10158721406468E-06,-68.7887487665977,2.79287111820612,26.2166252181691,1.69915078007132E-06,18.3963267275646,-4.01935043053648E-05,0,0,-6.94254372968899E-06,-7.00982590590914E-06,5.75147040828077E-06
2013-01-06 04:00:00,2.04473483164306,8.71078828347208,16.0001095105714,1.07840928601367E-05,-8.01584894103335,3.10209033464155E-06,-67.540102302576,2.79290833265482,26.5007910251764,1.69906033127356E-06,19.5066428685994,-4.01936077522958E-05,0,0,-6.97603333384932E-06,-7.05426029471254E-06,5.75283297539608E-06
2013-01-06 05:00:00,2.02882383982951,9.45879820766757,16.353122401368,1.07916292511673E-05,-12.542879701315,3.10311432860428E-06,-66.8106795615046,2.79334697265377,27.19311713058,1.6992328077108E-06,21.5263743905707,-4.01882461524113E-05,0,0,-7.03898942309417E-06,-7.10822086014996E-06,5.76886251618243E-06
2013-01-06 06:00:00,2.03100695945118,8.78947626554078,16.3033162855412,1.07943981265214E-05,-12.1209996944275,3.10392993657877E-06,-68.2464251946379,2.79199138353406,27.1588630823185,1.6996883653129E-06,23.2927945723148,-4.01824354499784E-05,0,0,-7.08378522578536E-06,-7.09891257533364E-06,5.7976506526858E-06
2013-01-06 07:00:00,2.03652063460644,8.2484020671318,16.3333657616144,1.07969973154565E-05,-10.7032149151296,3.10483738702638E-06,-70.9746722476153,2.79086848579323,27.3849336613884,1.7003502005838E-06,24.8838201919013,-4.01752328316222E-05,0,0,-7.10434988714038E-06,-7.13191871635221E-06,5.83854235903685E-06
2013-01-06 08:00:00,2.02990445934629,7.75584058555706,16.210243205451,1.09458034090787E-05,-22.0256764358862,3.12538362170505E-06,-68.9180757690639,2.78949154068088,27.7142046707935,1.71508972302902E-06,27.1886761624626,-4.00828041776823E-05,7.25542468374683,-9.98628455017153E-06,-7.10167730476015E-06,-7.09002781706959E-06,5.94035277164177E-06
2013-01-06 09:00:00,2.031009584881,7.28998977728104,16.057911105429,1.09701330981669E-05,-25.5621331547706,3.13068685324975E-06,-71.1062629666525,2.78826872659189,27.7645707885565,1.71876659293495E-06,31.0890404328399,-4.00643195762758E-05,9.64763898136567,-1.02532187611552E-05,-7.16547411961175E-06,-7.07331874420228E-06,6.00017977522112E-06
2013-01-06 10:00:00,2.03791856884255,6.88827843661501,15.5213824606106,1.09538821133578E-05,-18.0215848543766,3.12817906008081E-06,-75.5131021935407,2.78728643565712,27.7985973669129,1.71727585872528E-06,29.6908551187921,-4.00713447971403E-05,8.81040181593736,-1.01416951339391E-05,-7.1561726826975E-06,-7.07836845787689E-06,6.03186704954295E-06
2013-01-06 11:00:00,2.0346456235973,6.60174143261922,15.5317911452675,1.09511814949375E-05,-22.7679533484066,3.12750494992722E-06,-76.6663268193307,2.78658741894537,27.8639381837684,1.71638691828004E-06,35.5518499626385,-4.00778706148084E-05,9.0637597096858,-1.02008252488082E-05,-7.24303142154968E-06,-7.08682547126077E-06,6.04914823125269E-06
2013-01-06 12:00:00,2.03382596594484,6.48782492148712,15.6795196088152,1.09417502401124E-05,-27.1639287049353,3.12649790150975E-06,-76.6603855568774,2.78633113598959,27.703313847222,1.71538778554954E-06,40.9493629033003,-4.00879543917697E-05,8.18416918836202,-1.00947309931953E-05,-7.30652736899366E-06,-7.09877539538317E-06,6.05143223153058E-06
2013-01-06 13:00:00,2.04409515124165,6.48926733701415,13.0944202423472,1.09240023331124E-05,-21.8215713746869,3.12356105553421E-06,-77.0830966036895,2.78630226752799,27.1240538959682,1.71379024196654E-06,40.3644995901012,-4.01011580447736E-05,7.00206269080271,-9.91286031561999E-06,-7.30472914785014E-06,-7.10625930262657E-06,6.04826722717527E-06
2013-01-06 14:00:00,2.07600417124324,6.62947792111786,9.98643865937994,1.08333422674262E-05,-11.9704246638322,3.11237134291236E-06,-79.7514849147732,2.78638202788243,26.5221797140377,1.70668900587382E-06,40.122385957473,-4.01534974321893E-05,3.59907380137981,-9.10672819023439E-06,-7.32550113800186E-06,-7.12512486235217E-06,6.03891219424825E-06
2013-01-06 15:00:00,12.4482478240222,7.02251166195106,0.0697340082044175,1.07461928382798E-05,-0.188856151374429,3.09749754055057E-06,-84.0955569759297,2.78658132019821,25.4857894912556,1.69843754664168E-06,36.4715725859047,-4.01896244818736E-05,0,0,-7.3162244802438E-06,-7.09411282374996E-06,6.03145198140162E-06
2013-01-06 16:00:00,18.3539031554086,7.39598180240424,-0.21829773126582,1.07066878848234E-05,-0.220596992559967,3.09080399350162E-06,-86.4777378916701,2.78701665380703,23.7855622012701,1.69714346281718E-06,34.5941925795655,-4.01943238408914E-05,0,0,-7.30733346653307E-06,-7.019906335586E-06,6.03395735569095E-06
2013-01-06 17:00:00,19.9299970840644,11.6054304972125,0.0730832245493852,1.40894835528613E-05,8.48408141491006E-05,3.38657659006672E-06,-87.1730674251671,2.78725343708013,21.5155372198554,1.83390310853619E-06,31.2616981618389,-3.90344113426573E-05,0,0,-6.63928699804417E-06,-6.32049606709537E-06,5.52307604358977E-06
