electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,postcode,address,region,country,commissioning_date,solar_mounting_type,chp,capacity_individual_turbine,number_of_turbines,site_name,uk_beis_id,operator,comment
3.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH14,1.64673246561031,52.34034503001698,Suffolk,,"Quay Lane, Reydon, Southwold, Suffolk, IP18 6SF",Eastern,England,2015-03-15,Ground,,,,Reydon Farm (resubmission),1751,Green Hedge (BayWa r.e.),
29.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ14,-1.40028169141039,51.60509122236191,Oxfordshire,,Elms Farm Grove,South East,England,2015-03-16,Ground,,,,Elms Farm,1832,Bluefield Solar,
13.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF2,UKF22,-1.47249563983475,52.70729234732626,Leicestershire,,Land South Of Babelake Street Packington Ashby De La Zouch Leicestershire LE65 1TG,East Midlands,England,2015-03-16,Ground,,,,Packington Solar Farm,2054,Solstice Renewables,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK4,UKK43,-3.53370948163959,50.59211530290914,Devon,EX7 0QD,"Sawmills, Ashcombe Estate, Ashcombe, Devon",South West,England,2015-03-16,Ground,,,,Sawmills Solar Farm,2335,Foresight,
12.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ14,-1.18237919492817,51.86803097418037,Oxfordshire,OX25 2PT,"Land South Of New Stone House, Main Street, Wendlebury",South East,England,2015-03-16,Ground,,,,New Stone House,2045,INRG Solar,
5.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-5.0209160006351,51.66851271039969,Pembrokeshire,SA71 5AA,Land at Wogaston Farm,Wales,Wales,2015-03-17,Ground,,,,Wogaston Solar Farm,5232,Elgin Energy EsCo,
8.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK3,UKK30,-4.87590798669492,50.3513116228748,Cornwall,PL26 7RA,Carloggas Farm St. Stephen St. Austell ,South West,England,2015-03-17,Ground,,,,Carloggas Farm Solar Park,1824,Good Energy Generation,
21.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ14,-1.05965619012162,51.67045598642671,Oxfordshire,OX44 7RW,Part of Easington Farm near Monument Business Park Chalgrove,South East,England,2015-03-17,Ground,,,,Easington Farm (Chalgrove),2333,Chalgrove Solar,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK3,UKK30,-4.84980866045926,50.56793790331228,Cornwall,PL29 3TN,"Treswarrow, Trelights, Port Isaac, Cornwall",South West,England,2015-03-18,Ground,,,,Treswarrow Solar Park,1641,Private Developer,
1.7,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ4,UKJ43,0.65419898903762,51.36711202562323,Kent,ME9 7HP,"New Kane Farm, Holywell Lane, Sittingbourne",South East,England,2015-03-19,Ground,,,,Iwade Solar Farm,4836,FH Dean Ltd,
18.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH3,UKH34,0.9295793416912,51.94306461945741,Essex,CO4 5NW,"Langham, Colchester",Eastern,England,2015-03-19,Ground,,,,Boxted Airfield,2143,NextEnergy Solar Fund,
16.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-1.10796292148902,53.24062469562848,Nottinghamshire,S80 3BP,"Land To The South Of Forge Lodge, Carburton Road, Norton",East Midlands,England,2015-03-19,Ground,,,,Welbeck Solar / Hazel Gap,2260,Solar century / Magnetar Solar,
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ2,UKJ22,0.4534252415641,50.87493419544471,East Sussex,,"St Francis Farm, Potmans Lane, Catsfield/Bexhill",South East,England,2015-03-19,Ground,,,,St Francis Farm,1324,Lightsource Renewable Energy,
1.5,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM6,UKM64,-6.83179814067018,57.94167531728803,Highland,HS3 3AJ,500m North Of Ceann An Ora Quarry Ardhasaig Isle Of Harris,Scotland,Scotland,2015-03-19,,,0.5,3,Monan Hill Wind Turbines,4629,North Harris Trust,
4.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK4,UKK43,-3.37109462427805,50.63392104816838,Devon,EX8 5BW,Land North Of Liverton Farm Salterton Road Exmouth,South West,England,2015-03-19,Ground,,,,Liverton Farm,1380,Clinton Devon Estates,
6.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK23,-3.35967660820613,51.17256790106505,Somerset,TA23 0JT,"Land at Higher Bye Farm, Higher Bye Farm",South West,England,2015-03-19,Ground,,,,Higher Bye Farm,2342,Anesco,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK22,-2.3942544408422,50.77785084697602,Dorset,DT2 7TU,"Hanford Plc, Bourne Park, Piddlehinton, Dorchester",South West,England,2015-03-19,Ground,,,,Bourne Park (Solar),2361,Sovereign Energy Partners LLP,
14.6,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH2,UKH25,-0.2563316341141,52.14930938680671,Bedfordshire,SG19 2JW,"Land West of Fernbury Farm, Tempsford Road, Everton",Eastern,England,2015-03-19,Ground,,,,Waterloo solar park,1769,Lightsource Renewable Energy,
12.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ2,UKJ27,-0.79307701852844,50.7644254583245,West Sussex,PO20 7NE,Bakers Farm Selsey Road Sidlesham Chichester West Sussex ,South East,England,2015-03-20,Ground,,,,Bakers Farm (solar),1957,Quercus Renewable Holding 2,
10.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH12,0.22559777724055,52.3335915195107,Cambridgeshire,CB6 3LF,"Stowbridge Farm, Green End, Stretham, Cambridgeshire",Eastern,England,2015-03-20,Ground,,,,Stowbridge Farm - Extension (Phase 2),2218,FC Palmer and Sons,
10.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH12,0.2257762623161,52.33100748161566,Cambridgeshire,CB6 3LF,"Stowbridge Farm, Green End, Stretham, Cambridgeshire",Eastern,England,2015-03-20,Ground,,,,Stowbridge Farm - Extension (Phase 1),2360,FC Palmer & Sons Ltd,
10.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK23,-2.86596321561393,50.93734042353906,Somerset,TA19 0JS,"Hurcott Copse, Boxstone Hill, Hurcott, Ilminster, Somerset",South West,England,2015-03-20,Ground,,,,Hurcott Copse Solar Farm,2118,Dillington Farms Ltd,
19.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF2,UKF25,-0.52862555227645,52.30406174465507,Northamptonshire,NN9 6AR,"Chelveston Renewable Energy Park, Chelveston Airfield, Chelveston",East Midlands,England,2015-03-20,Ground,,,,Chelveston Renewable Energy Park - Solar Extension,5258,FEL Solar,
5.4,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ3,UKJ36,-0.97815972236228,51.1146756783499,Hampshire,GU34 3EE,"Land South of, Gaston Lane, Farringdon, Alton",South East,England,2015-03-20,Ground,,,,Barley Wood Farm Lane (Gaston Lane - resubmission),1474,Lightsource Renewable Energy,
11.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-1.01399170522525,53.1546756435207,Nottinghamshire,,Land To North Of Eaking Road Eakring Nottinghamshire,East Midlands,England,2015-03-20,Ground,,,,Eakring Solar Farm,2320,Lightsource Renewable Energy,
7.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH17,1.3889818191834,52.57571156455203,Norfolk,,Land North Of Avenue Farm Back Road Yelverton Norfolk,Eastern,England,2015-03-20,Ground,,,,Avenue Farm,1909,Lightsource Renewable Energy,
16.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH12,-0.07973925348176,52.12845681574751,Cambridgeshire,SG8 0DL,"Church Farm, Church Lane, Croydon, Royston, Hertfordshire",Eastern,England,2015-03-20,Ground,,,,Croydon / Church Farm (Royston),1919,Push Energy/ NextEnergy Solar Fund (NESF),
10.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK3,UKK30,-4.94608274623509,50.36094170175515,Cornwall,TR8 5BN,Summercourt Newquay Cornwall,South West,England,2015-03-20,Ground,,,,Burthy Farm,1718,Elgin Energy EsCo,
8.1,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF3,UKF30,-0.10566224754717,52.92587040922021,Lincolnshire,PE20 2HX,"Nowhere Farm, Fishmere End Road, Sutterton, Boston, Lincolnshire, PE20 2HX",East Midlands,England,2015-03-20,Ground,,,,Nowhere Farm,2208,Estover Energy,
5.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ3,UKJ36,-0.84864750680122,51.20564426602703,Hampshire,GU34,"Ne/O Gully Copse, Cheeks Farm Lane, Bentley, Alton, Hampshire",South East,England,2015-03-21,Ground,,,,Marsh House Solar Park,1233,Constantine Land Ltd,
6.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD1,UKD11,-3.20969941250489,54.17451316187898,Cumbria,,Land north of Roanhead Farm Hawthwaite Lane Barrow-in-Furness LA14 4QL,North West,England,2015-03-21,Ground,,,,Roanhead Farm,2021,Fengate Capital,
16.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF2,UKF22,-1.49901386026678,52.75680550161641,Leicestershire,LE65 2TE,"Prestop Park Farm, Burton Road, Ashby De La Zouch",East Midlands,England,2015-03-21,Ground,,,,Prestop Park Farm,2200,Foresight,
38.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKE,UKE1,UKE13,-0.58126217555846,53.56043153315056,Humberside,,"Raventhorpe Farm, Raventhorpe Farm Road, Broughton and Holme, DN16 3RH",Yorkshire and Humber,England,2015-03-21,Ground,,,,Raventhorpe Farm,2241,Fengate Capital,
9.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK23,-2.76389517424401,51.22435810753639,Somerset,BS28 4SN,"Hawkers Farm, Yeo Moor Drove, Theale, Wedmore",South West,England,2015-03-23,Ground,,,,Hawkers Farm (resubmission),4757,Greenfields (A),
13.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL12,-4.24143983802939,53.16533540816405,Gwynedd,LL55 1TS,"Parciau Farm, Griffiths Crossing, Caernarfon, Gwynedd",Wales,Wales,2015-03-23,Ground,,,,Parciau Farm Solar Park,2110,Kronos Solar,
19.7,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-1.09144171836705,53.23111530693102,Nottinghamshire,,Field Reference Number 7390 Netherfield Lane Perlethorpe Cum Budby Nottinghamshire,East Midlands,England,2015-03-23,Ground,,,,Netherfield Lane,2271,Lightsource Renewable Energy,
12.1,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK22,-2.16709471090411,50.84486179329655,Dorset,,"Blandford Forum Bypass, Blandford, St Mary, Dorset",South West,England,2015-03-23,Ground,,,,Littleton,4840,Lightsource Renewable Energy,
6.4,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ3,UKJ36,-1.39148219071306,51.00867801312244,Hampshire,SO21 2LE,"Field House Farm, Hursley, Winchester",South East,England,2015-03-24,Ground,,,,Field House Solar / Hursley Road,2026,Foresight,
10.2,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG2,UKG22,-2.72980642665016,52.65686269511804,Shropshire,SY5 7DA,"Land east of Cound Brook, Gree, Green Farm, Condover, Shrewsbury, Shropshire, SY5 7DA",West Midlands,England,2015-03-24,Ground,,,,Condover (Green Farm),1485,NextEnergy Solar Fund,
3.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK23,-3.26224724210376,51.07664890780982,Somerset,,"Grove Farm, Lydeard, St. Lawrence",South West,England,2015-03-24,Ground,,,,Grove Farm (solar),1429,juwi Renewable Energies,
18.7,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF2,UKF22,-1.0262303876482,52.78064844495555,Leicestershire,,Field OS 00077 And 6867Six Hills RoadRagdale,East Midlands,England,2015-03-24,Ground,,,,Six Hills Solar Farm,2057,Lightsource Renewable Energy,
1.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.56321808014781,52.12339417614466,Ceredigion,,"Aberporth Solar Farm B4333 Aberporth, Cardigan",Wales,Wales,2015-03-24,Ground,,,,Aberporth Solar Farm,5256,JBM Solutions,
3.7,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF3,UKF30,-0.29436425872136,53.27430942589339,Lincolnshire,LN8 5JE,"Primrose Hill Farm, Bardney Road, Wragby, Market Rasen, Lincolnshire, LN8 5JE",East Midlands,England,2015-03-25,Ground,,,,Primrose Hill Farm,2014,Sun & Soil,
12.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ14,-1.60817360661578,51.78543324064709,Oxfordshire,,"Westerfield Farm, Carterton",South East,England,2015-03-25,Ground,,,,Westerfield Farm - resubmission,2089,Lightsource Renewable Energy,
31.6,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH12,0.01100504234137,52.06486386652556,Cambridgeshire,SG8 6DJ,"Munceys Farm, London Way, Melbourn, Royston, Cambridgeshire",Eastern,England,2015-03-25,Ground,,,,Munceys Farm,2249,Lightsource Renewable Energy,
34.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK15,-1.81779056483584,51.64331795370696,Wiltshire,SN6 6JT,"Land at Water Eaton Farm, Latton",South West,England,2015-03-25,Ground,,,,Water Eaton Farm / Port Farm,2085,Foresight/ Vogt solar,
3.4,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK13,-2.62296909929904,51.78191593368611,Gloucestershire,GL16 8QD,"Land At Pingry Farm, Pingry Lane, Milkwall, Coleford",South West,England,2015-03-25,Ground,,,,Pingry Farm - Phase 2,5230,Coleford Energy,
6.4,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.62060830403418,52.09181695660845,Dyfed,SA43 1RD,"Crugmore Farm, Penparc, Cardigan",Wales,Wales,2015-03-25,Ground,,,,Crugmore Farm,5233,John Laing Environmental Assets Group,
31.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH12,0.04890827784733,52.0782473720755,Cambridgeshire,SG8 7PJ,"Black Peak Farm, Fowlmere Road, Melbourn, Royston, Hertfordshire",Eastern,England,2015-03-25,Ground,,,,Black Peak Farm,2219,Lightsource Renewable Energy,
20.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK15,-2.22404867210217,51.33150041622802,Wiltshire,BA14 9BQ,Land at Cockhill Farm Cockhill Trowbridge Wiltshire,South West,England,2015-03-26,Ground,,,,Cockhill Solar Farm,2343,Next Energy Solar Fund Ltd,
17.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ11,-1.56400348880782,51.48060703154135,Berkshire,RG17 7TR,Land To The West Of Membury Services Westbound Membury Hungerford Berkshire,South East,England,2015-03-26,Ground,,,,Hadley Farm (Orta Membury Solar Farm),1920,Foresight Solar,
8.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL16,-3.15822134483918,51.63272698513989,Mid Glamorgan,,Penrhiwarwydd Farm Mynyddislwyn Mountain Road Mynyddislwyn Newport NP11 7BB,Wales,Wales,2015-03-26,Ground,,,,Penrhiwarwydd Farm,2206,MTS Hill Farm Solar Ltd,
8.2,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG2,UKG22,-2.94200749326752,52.6868034016815,Shropshire,SY5 9PF,Hayford Farm Westbury Shrewsbury ,West Midlands,England,2015-03-26,Ground,,,,Hayford Farm - extension,1995,Green Power,
14.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ12,-0.80516650484646,52.12671839594547,Buckinghamshire,MK19 7NF,Land Nw of Littlewood Farm Tathall End Hanslope,South East,England,2015-03-26,Ground,,,,Littlewood Farm,2182,,
6.1,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-5.00744603732128,51.80993827216035,Dyfed,SA61 2UY,"Land to the North of Cuckoo Grove Farm, Cuckoo Lane, Haverfordwest, SA61 2UY",Wales,Wales,2015-03-26,Ground,,,,Cuckoo Grove Farm,2376,Foresight,
6.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.02908080713162,51.78737970494138,Dyfed,SA18 3BJ,"Pen Y Cae, Saron, Ammanford, Dyfed",Wales,Wales,2015-03-26,Ground,,,,Pen Y Cae solar farm,1781,Rockfire Capital,
7.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ2,UKJ22,0.12020228694053,50.86841495790354,East Sussex,BN8 6BB,"Kitty Hawk Farm, Darp Lane, Ripe, Lewes, East Sussex",South East,England,2015-03-26,,,,,Laughton Level,1918,Wessex Solar Energy,
16.0,Renewable energy,Wind,,Onshore,BEIS,UKM,UKM9,UKM91,-2.93988835034487,55.470665023203,Borders,,"Langhope Rig, Ettrick Forest, Scottish Borders",Scotland,Scotland,2015-03-26,,,1.6,10,Langhope Rig,4620,Greencoat UK Wind,
8.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.94841228901564,51.64231364015775,Dyfed,SA71 5HY,"Land east of Chapel Hill, Orielton, Pembroke, Dyfed",Wales,Wales,2015-03-27,Ground,,,,Chapel Hill,2326,Wessex Solar Energy,
29.9,Renewable energy,Solar,,Photovoltaics,BEIS,UKH,UKH1,UKH12,0.34857324836098,52.25016387832073,Cambridgeshire,,"Land Off Heath Road, Burwell",Eastern,England,2015-03-27,Ground,,,,Exning,1913,Vortex (formerly Sun Edison),
14.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ4,UKJ46,0.34091861886562,51.1869275174699,Kent,,OS Plots 0072 6400 4568 Off Sherenden Road Tudeley Tonbridge Kent,South East,England,2015-03-27,Ground,,,,Hadlow Place solar farm,1905,Hadlow Solar Park,
18.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK22,-1.7502448764593,50.75549089826602,Dorset,BH23 7,"Land at East Close Farm Waterditch, Christchurch",South West,England,2015-03-27,Ground,,,,Christchurch Energy,2308,New Forest Energy Ltd,
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-0.91945440127767,53.30264600326008,Nottinghamshire,DN22,Land To South West Of Greenfields Grove Road Retford Nottinghamshire,East Midlands,England,2015-03-27,Ground,,,,Walmoor Farm solar park,2128,Green Switch Solutions,
5.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK13,-2.65509690051309,51.63903171413473,Gloucestershire,NP16 7EY,"E/O Sedbury Park, Sedbury, Chepstow, Gwent, NP16",South West,England,2015-03-27,Ground,,,,Sedbury Park,2056,Bee Green Solar,
7.2,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK12,-2.854653191884,51.33151770632797,Avon,BS29 6PQ,"Land to north of Towerhead Road, Banwell",South West,England,2015-03-27,Ground,,,,Towerbrook Farm (Banwell Solar Farm),1203,Aquila Capital,
20.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF13,-1.74301732152517,52.88167502673341,Derbyshire,DE6 5HG,"Land At Aston House Farm, Aston Lane, Sudbury, Derbyshire",East Midlands,England,2015-03-27,Ground,,,,Aston House Solar Farm,1955,Solar century / Magnetar Solar,
8.5,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK3,UKK30,-5.16911046768189,50.19873303701146,Cornwall,TR3 7DN,"W F Gluyas & Son, Pencoose Farm, Stithians, Truro, Cornwall",South West,England,2015-03-27,Ground,,,,Pencoose Farm,2009,First Solar Project Ltd,
8.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ14,-1.131846660791,51.85391260495054,Oxfordshire,OX25 1NX,Brooks Farm Murcott Road Lower Arncott ,South East,England,2015-03-28,Ground,,,,Brooks Farm Solar Park,2307,Green Energy UK Direct Ltd,
8.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK1,UKK12,-2.86109233273418,51.3450033942722,Avon,BS29 6EL,Land at Bowerhouse East of Riverside Banwell,South West,England,2015-03-29,Ground,,,,Bowerhouse Farm,1518,KWTN Solar,
48.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ4,UKJ44,1.09859820361512,51.35156185435957,Kent,,"Land south of Owl's Hatch Road, Herne",South East,England,2015-03-29,Ground,,,,Owls Hatch Road,2255,Cubico Sustainable Investments,
14.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD6,UKD62,-2.59623659362641,52.99935725497342,Cheshire,SY13 4AJ,"Land to the North East of Combermere Abbey, Combermbere Park Drive, Dodcott Cum Wilkesley, Whitchurch",North West,England,2015-03-29,Ground,,,,Combermere Abbey,1478,INRG Solar,
10.2,Renewable energy,Solar,,Photovoltaics,BEIS,UKG,UKG2,UKG22,-2.71305559406527,52.62229067181807,Shropshire,SY5,"Stockbatch, Pitchford, Shrewsbury, Shropshire",West Midlands,England,2015-03-29,Ground,,,,Pitchford,2211,Lightsource Renewable Energy,
8.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK4,UKK43,-3.39344759534251,50.65818952592981,Devon,EX8 5AZ,"Coombe Farm, Exe View Road, Lympstone, Exmouth, Devon",South West,England,2015-03-30,Ground,,,,Coombe Farm,2173,Renewable Energy Systems Ltd (RES),
24.2,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ1,UKJ13,-0.73384884361871,51.81058756624412,Buckinghamshire,,"Land To East Of Gib Lane, Bierton, Buckinghamshire",South East,England,2015-03-30,Ground,,,,Gib Lane (Aston Clinton solar park),2239,CEE,
3.8,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ2,UKJ27,-0.62352408769855,50.80614628028073,West Sussex,PO22 8NN,Land between Bilsham and Flansham North of A259 Flansham ,South East,England,2015-03-30,Ground,,,,Rookery Farm,1785,Green Switch Solutions,
12.7,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF3,UKF30,0.05093852030929,52.74599512147054,Lincolnshire,PE12 0EZ,"Grange Farm, Fishergate, Sutton St James, Spalding, Lincs",East Midlands,England,2015-03-30,Ground,,,,Grange Farm (Lincolnshire),2366,Green Switch Solutions,
5.1,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF2,UKF24,-1.15332730123777,52.05294104753462,Northamptonshire,,"Hall Farm, Radstone, Brackley",East Midlands,England,2015-03-30,Ground,,,,Hall Farm,2362,United Photovoltaics,
9.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF3,UKF30,-0.16053813976422,53.14395852252588,Lincolnshire,LN10 6YY,"and at Grange Farm, Kirkby Lane, Kirkby-on-Bain, Woodhall Spa, Lincolnshire, LN10 6YY",East Midlands,England,2015-03-30,Ground,,,,Grange Farm (Kirkby on Bain),2140,Solar Park Developments,
4.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKF,UKF1,UKF15,-0.99539864063521,53.35644396371487,Nottinghamshire,DN22 8QZ,"N/O Station Road, Barnby Moor, Retford, Nottinghamshire",East Midlands,England,2015-03-30,,,,,Barnby Moor,1404,Lark Energy,
11.6,Renewable energy,Solar,,Photovoltaics,BEIS,UKK,UKK2,UKK22,-2.16978174064443,50.81821311332618,Dorset,,"Land At E388136 N102088, West Of North Farm, West End, Spetisbury, Dorset",South West,England,2015-03-30,Ground,,,,North Farm (Spetisbury),2233,British Solar Renewables,
7.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKJ,UKJ3,UKJ36,-1.51228009620848,51.16363099560945,Hampshire,,"Dipden Bottom Lane, Goodworth, Clatford, Hampshire",South East,England,2015-03-30,Ground,,,,Abbots Ann,4874,British Solar Renewables,
3.3,Renewable energy,Solar,,Photovoltaics,BEIS,UKL,UKL1,UKL14,-4.35477298640416,51.84928062671156,Dyfed,SA33 5DR,"Redcourt Farm, Llysonnen Road, Carmarthen, Dyfed",Wales,Wales,2015-03-30,Ground,,,,Redcourt Farm,1503,PS Renewables,
19.0,Renewable energy,Solar,,Photovoltaics,BEIS,UKD,UKD1,UKD11,-3.32407371955474,54.77803915077986,Cumbria,CA7 3JU,"Pasture Farm, Westnewon Road, Aspatria, Wigton, Cumbria",North West,England,2015-03-30,Ground,,,,Aspatria,2007,United Photovoltaics,
