,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,coal,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-04 19:00:00,9.01385897627511E-06,0.00279626788076212,2.20721756206962E-06,-9.14764251810798,-0.000903961496524158,3.43716934119263E-07,-25.9965574623242,26.3476488674113,8.81805117613306,-0.0233538355077394,0,0,-1.4825742869732E-05,-1.72146067015149E-05,9.88252223698878E-06
2013-01-04 20:00:00,9.01397026238877E-06,0.000895524517987818,2.2277274766406E-06,-8.13406058584062,-0.082982902281175,3.43795591318299E-07,-26.3731478724474,25.6978355704026,8.91485302767842,-0.0233540003994854,0,0,-1.48186654497522E-05,-1.71674214303863E-05,9.69411734855371E-06
2013-01-04 21:00:00,9.02158518740528E-06,0.000957390948292138,2.25589733500862E-06,-9.00035928987902,-0.0201813692007285,3.44001883796887E-07,-24.6679573393953,24.7699741134183,8.94095922776014,-0.0233538935656994,0,0,-1.47861784317342E-05,-1.71395197542665E-05,9.54652113655575E-06
2013-01-04 22:00:00,9.01808102628387E-06,0.0068024180124508,2.26616637559205E-06,-8.56992522108417,-0.000789572222055174,3.4354041901468E-07,-22.0183174697539,23.1382120614355,7.46741099021714,-0.0233537763413473,0,0,-1.50858083953835E-05,-1.71696479361856E-05,9.42576575815204E-06
2013-01-04 23:00:00,9.00597706820247E-06,0.124298767682542,2.26819118451242E-06,-8.05551016546198,-0.000808705776591689,3.43159031238586E-07,-20.6072714420663,22.0233561227118,6.53932931200417,-0.0233538486257815,0,0,-1.53479742085096E-05,-1.74477924889373E-05,9.32944319407903E-06
2013-01-05 00:00:00,9.00187388890887E-06,0.497609864826404,2.27092387891144E-06,-8.25872977077654,-0.000849867954636447,3.43057335668907E-07,-20.2536270288831,22.6999944747095,5.33899699018829,-0.0233538610818769,0,0,-1.57736255258953E-05,-1.77274606092084E-05,9.24810687346525E-06
2013-01-05 01:00:00,9.02319542962124E-06,0.516618976687014,2.30700804690344E-06,-9.5806214641548,-0.000912186447077762,3.43940666737919E-07,-20.0084423682269,24.176835221833,4.91991635125786,-0.0233538330341515,0,0,-1.59080398108813E-05,-1.77733069022565E-05,9.17200707942342E-06
2013-01-05 02:00:00,9.01852874323961E-06,0.352346996224345,2.31468409018538E-06,-7.07878565642936,-0.00260435377520023,3.43975782312168E-07,-22.1474536697354,24.0615618814469,4.83833058877355,-0.0233539259484249,0,0,-1.59750039279061E-05,-1.87720421334774E-05,9.16564246519135E-06
2013-01-05 03:00:00,9.02980783654978E-06,0.496681808556391,2.31501376398202E-06,-5.95179552178056,-0.00054602966820302,3.4415275627595E-07,-21.822190695226,22.5493450316633,4.75190119162687,-0.0233533317089357,0,0,-1.59393423068934E-05,-1.99553031443358E-05,9.14270398570093E-06
2013-01-05 04:00:00,9.54391239590174E-06,0.523818198472207,2.32316278799059E-06,-0.161881218537436,-4.15604141803688E-06,3.49051718129648E-07,-23.0307379465507,18.0014115738586,4.69076700672086,-0.0233422835057241,0,0,-1.34776185846306E-05,-1.73983113299911E-05,7.75765442935415E-06
2013-01-05 05:00:00,1.01637549166572E-05,0.523829549361183,2.69672779667065E-06,4.90341241019898,-8.20226331809519E-06,3.55741809321374E-07,-23.8746366542934,13.8957433946081,4.57501820284307,-0.0233367267041451,0,0,-1.16810152183859E-05,-1.48298984472319E-05,6.8007032247316E-06
2013-01-05 06:00:00,1.12836466935177E-05,0.52383260960057,3.36331857779595E-06,6.50824724969124,4.98509315733137E-06,3.66839715702615E-07,-22.8170583288579,11.4998863340218,4.30843115259951,-0.0233327138799306,0,0,-9.76890942388309E-06,-1.18989197348895E-05,5.75827509945844E-06
2013-01-05 07:00:00,1.19913931239874E-05,0.523833078558756,3.79042569920338E-06,10.3785592037872,0.000104513653249146,3.72968104908756E-07,-23.5007794112902,8.97379003984761,3.64783075541999,-0.023331324162342,0,0,-9.18645876299706E-06,-1.09641933452096E-05,5.40846503845385E-06
2013-01-05 08:00:00,1.191792478088E-05,0.523833043156483,3.70038660627306E-06,13.262573980136,-2.26129140348042E-06,3.72229348538416E-07,-24.1855798191508,7.47043730615728,2.95207676253545,-0.0233313297444596,0,0,-9.6067840158014E-06,-1.12620847115394E-05,5.60346312967281E-06
2013-01-05 09:00:00,1.19077204793294E-05,0.523833037315523,3.68678783946352E-06,13.3962159576151,-8.00853161142491E-05,3.72735764973002E-07,-24.2666204573429,7.46972290526191,2.44641905920025,-0.0233313597099034,0.45387091284245,-2.19939124159601E-05,-9.98463998620025E-06,-1.124036854754E-05,5.76032306117853E-06
2013-01-05 10:00:00,1.2477448510008E-05,0.523833301824213,4.08130731380512E-06,14.0350794245035,0.00238429295822558,3.77671146495254E-07,-24.3468612483552,6.99738252798751,2.36168420165325,-0.0233306507319745,0.449854056200281,-2.08136610045144E-05,-9.47394120933609E-06,-1.08282180855568E-05,5.49701467646747E-06
2013-01-05 11:00:00,1.24808197040327E-05,0.523833304943679,4.08084105665121E-06,14.7101101368416,0.137716746532848,3.77763441312372E-07,-24.1169522416141,6.07743470177515,2.1168575606574,-0.0233306266949973,0.574356883029012,-2.04684544017396E-05,-9.71328832999063E-06,-1.15078625991174E-05,5.52462654683382E-06
2013-01-05 12:00:00,1.2439518227003E-05,0.523833289200337,4.05296848129563E-06,14.5406024133,0.000356834131266479,3.77416750856505E-07,-24.01629824188,6.40781239696287,1.9913095850703,-0.0233306799673095,0.575741449055171,-2.05376772593881E-05,-9.90526741269093E-06,-1.1704018457479E-05,5.55503199460138E-06
2013-01-05 13:00:00,1.24286095632218E-05,0.523833286479127,4.03900302241281E-06,14.6787456931028,0.000358994625332963,3.77447720456215E-07,-23.992634560865,6.3303107452202,2.02128210831184,-0.0233306616727637,0.461461866767525,-2.08451035611618E-05,-9.87643268224758E-06,-1.18042829693046E-05,5.55429514202908E-06
2013-01-05 14:00:00,1.24277453060708E-05,0.52383328982075,4.02144505939354E-06,10.5589581613836,5.1306196494975,3.77049122665883E-07,-24.181396105319,5.87858317360625,1.92384845438644,-0.0233306253433132,0.188912790162683,-2.16148977155722E-05,-1.00057243410987E-05,-1.22028408666086E-05,5.5025060933664E-06
2013-01-05 15:00:00,1.29996067102495E-05,0.523833508423334,4.4519644823995E-06,9.39773808189421,6.89622176602633,3.80873064795255E-07,-24.8400565200587,6.72992456856462,1.31567409452514,-0.0233300608392625,0,0,-1.06816617339902E-05,-1.16003652156316E-05,5.17952558629353E-06
2013-01-05 16:00:00,1.32594074927419E-05,0.523833588726886,4.63969863491382E-06,10.1553416112435,6.8962290056893,3.82524163021259E-07,-25.5655310257938,6.80037992736367,1.21308131043186,-0.0233298422146587,0,0,-1.07593785258331E-05,-1.14311278449204E-05,5.04706208450647E-06
2013-01-05 17:00:00,1.32771333426336E-05,0.52383359028168,4.68263098969316E-06,9.18506456486089,6.89622918764232,3.82728437621988E-07,-25.4760432852037,7.68497686088488,1.20927334990221,-0.023329830764488,0,0,-1.07633606495128E-05,-1.13480961000789E-05,5.00793589715029E-06
2013-01-05 18:00:00,1.24030809960331E-05,0.523833232110095,4.03111812902327E-06,6.41928120729699,5.66798038021829,3.75846697014415E-07,-25.1989414744096,11.2187870079003,1.39239862590207,-0.0233307531350038,0,0,-1.10859706930455E-05,-1.20970563722995E-05,5.3356147085953E-06
2013-01-05 19:00:00,1.21864711723773E-05,0.523832971723282,3.86039253229136E-06,4.03674690587237,5.32193532245353E-05,3.74768506729405E-07,-24.502282513755,18.2613211305574,1.70366899062372,-0.0233315545473821,0,0,-1.06887974675658E-05,-1.1620309268924E-05,5.33315186168078E-06
2013-01-05 20:00:00,9.52680769954952E-06,0.523819742322855,2.30720343720607E-06,-0.641095061021023,-2.61146434575954E-05,3.4932824516306E-07,-24.4268440465747,22.0184625251159,2.5490566725017,-0.0233417883742617,0,0,-1.50843182870517E-05,-1.60343161360501E-05,8.16157189181772E-06
2013-01-05 21:00:00,9.25955284396181E-06,0.523790821255074,2.14793162526371E-06,-2.33723953238448,-6.63492551578465E-05,3.46340627993868E-07,-22.9381933004632,20.7572631269863,4.0178273956758,-0.0233457629191938,0,0,-1.498155024413E-05,-1.78700898181248E-05,8.70528890632196E-06
2013-01-05 22:00:00,9.19455749784953E-06,0.523558006291787,2.11577883840485E-06,-6.2489869077314,-0.000807012522027695,3.46386683109095E-07,-21.3746243128846,23.9190889434964,3.20515825765264,-0.0233480901404193,0,0,-1.60660560589463E-05,-1.83006182691372E-05,8.87021302567256E-06
2013-01-05 23:00:00,9.21721901057078E-06,0.523611124214449,2.10783990024248E-06,-7.76758423158809,-0.000215465814647919,3.46550064412234E-07,-20.3679803175236,24.2232270228105,3.41232673161536,-0.0233479013309712,0,0,-1.57990903925338E-05,-1.66431312930086E-05,8.73167218087452E-06
2013-01-06 00:00:00,9.19548172823946E-06,0.157368625076418,2.08880047545082E-06,-8.80475864276353,-0.00588594266540964,3.46263474393406E-07,-20.1898195910989,25.3044016638437,3.56207988139178,-0.0233485131498175,0,0,-1.57892539439786E-05,-1.67666954382497E-05,8.72014824504787E-06
2013-01-06 01:00:00,9.20932180633452E-06,0.00483595492436354,2.0888080769525E-06,-9.21933030166549,-2.50568412250975,3.46650856146126E-07,-20.113369561854,27.1847249251574,4.67220679699561,-0.0233483204538914,0,0,-1.50422888122819E-05,-1.54733429314859E-05,8.61223604239512E-06
2013-01-06 02:00:00,9.21163060135678E-06,0.00484069479503302,2.0832675970927E-06,-9.32796398474264,-1.86254549082299,3.46405200237793E-07,-20.4207668177987,25.8806516322522,5.74916830457763,-0.0233484366719604,0,0,-1.46100063567474E-05,-1.62623101340671E-05,8.56794561526856E-06
2013-01-06 03:00:00,9.2020047279165E-06,0.520240112849533,2.07021472818609E-06,-8.01272007959367,-0.00118986147217958,3.46109212820905E-07,-21.0117572730838,23.5960682934606,4.93274449236068,-0.0233484233312554,0,0,-1.49364859676098E-05,-1.72274396815482E-05,8.54932833119211E-06
2013-01-06 04:00:00,9.20409957464573E-06,0.518196296319719,2.06634768978873E-06,-7.43409651859785,-0.00153919634851798,3.46147946834042E-07,-22.5758875907361,24.8077670988745,4.70894521441412,-0.0233484218663362,0,0,-1.50320235866559E-05,-1.67667962981284E-05,8.56286181955686E-06
2013-01-06 05:00:00,9.19787452147778E-06,0.00478268200579422,2.05660562759521E-06,-2.22556579050115,-5.77314516725489,3.4602374712205E-07,-23.6805944119048,26.5119314685481,5.18597570873917,-0.0233485301745243,0,0,-1.48307353095447E-05,-1.60272056965169E-05,8.59389955966429E-06
2013-01-06 06:00:00,9.19184534179444E-06,0.00456716272754315,2.04587419401794E-06,-2.9083889383476,-6.83896312265112,3.45924224750959E-07,-23.6772111705017,27.1490677933108,6.29431174436027,-0.0233485229488861,0,0,-1.44531163555826E-05,-1.56162211290649E-05,8.62725533914559E-06
2013-01-06 07:00:00,9.18676073287974E-06,0.00458760782646548,2.04089899576695E-06,-2.92882298937182,-6.82356411369893,3.45904821683939E-07,-23.9274544150041,26.8602303082524,6.8384070819928,-0.0233485335719372,0,0,-1.43243701796223E-05,-1.58215368266639E-05,8.74320602253477E-06
2013-01-06 08:00:00,9.17962095164281E-06,0.00477230200080694,2.03501121337111E-06,-3.44713130289499,-5.07476345407754,3.45834454238239E-07,-24.0265882496909,26.123429351623,6.24174674337125,-0.0233486648117111,0.201956758368574,-3.7991102083767E-05,-1.44883357143613E-05,-1.63387616773179E-05,8.96563593362658E-06
2013-01-06 09:00:00,9.18920990799539E-06,0.00479504605436094,2.0506241230747E-06,-6.25950326186347,-4.0495839040731,3.46245473125371E-07,-23.3585985909324,25.8328835252546,6.44542498867888,-0.0233489405655776,1.40800034376812,-3.42293950633753E-05,-1.44002247977824E-05,-1.65585433373536E-05,9.36485788217214E-06
2013-01-06 10:00:00,9.1807392851108E-06,0.218849525494054,2.0597254019976E-06,-8.43251865500694,-0.00631247102189161,3.46176547978438E-07,-22.3408264879706,22.9365846653774,5.05495090716718,-0.0233490527201124,2.59269132999075,-3.22736442125651E-05,-1.4886548468894E-05,-1.91291666827809E-05,9.83928256568762E-06
2013-01-06 11:00:00,9.16627610186797E-06,0.4944368699462,2.05206663030497E-06,-6.36200664788036,-0.00174952531275035,3.45675404401267E-07,-21.7520678959398,19.9605046970595,4.66169829496508,-0.0233489860669909,3.02260575971167,-3.44988619895477E-05,-1.50878462303012E-05,-1.97918511577413E-05,1.00550236035254E-05
2013-01-06 12:00:00,9.45525178669357E-06,0.523809726910011,2.14812391444121E-06,-1.65332574708909,-2.77157025570318E-05,3.49070847947301E-07,-21.748114962602,15.0499928686103,4.97968266589259,-0.0233437292346555,2.87139224965229,-3.33576700024624E-05,-1.37092226298137E-05,-1.83005447968228E-05,9.34630411693045E-06
2013-01-06 13:00:00,1.08995306637155E-05,0.52383181819246,2.91605770525907E-06,3.49199463043123,9.13843601553246E-06,3.64661474367513E-07,-21.3062532710455,11.2070083037009,3.92937676418113,-0.0233342526367955,2.17740708869601,-2.46071004069796E-05,-1.05324525137576E-05,-1.36607083571683E-05,6.88001864621403E-06
2013-01-06 14:00:00,1.16024485976686E-05,0.523832688553149,3.48082066051257E-06,7.04329932816473,-1.03333648649075E-05,3.71034523109095E-07,-21.9938648078549,9.8257716367438,3.28222372258799,-0.0233321117443004,1.3421116707681,-2.12857168119344E-05,-9.81043113634428E-06,-1.23921911856613E-05,6.18721996531115E-06
2013-01-06 15:00:00,1.31710031116823E-05,0.523833504252894,4.61199046199205E-06,14.0089135851624,9.07857735992167E-06,3.82186730692487E-07,-23.6834007408725,6.45091146973855,2.7230647959533,-0.0233295867620507,0,0,-8.61112903902495E-06,-1.07079670666757E-05,5.15031663854665E-06
2013-01-06 16:00:00,1.41004680414557E-05,0.523833744338991,5.3869668155598E-06,15.7828098680467,2.82108971906888,3.87877556509192E-07,-25.0617197231873,3.57567262907636,2.38164142679302,-0.0233288655416858,0,0,-8.26576839301652E-06,-1.05047872414374E-05,4.79960603897973E-06
2013-01-06 17:00:00,1.40287104427955E-05,0.52383371290328,5.27138004253202E-06,15.7083926807139,4.87433629917991,3.86415794372453E-07,-25.3087261056879,2.41480077752515,1.81069208356494,-0.0233289309608358,0,0,-8.89715017027015E-06,-1.13594642311945E-05,4.7915290693131E-06
2013-01-06 18:00:00,1.33977732028166E-05,0.523833556337159,4.3185397414302E-06,15.6249544921566,5.67462173955902,3.81546464922395E-07,-25.1978289652245,1.54704058851827,1.8507110846768,-0.023329138455042,0,0,-9.16633444334991E-06,-1.20583898506155E-05,4.91615760657158E-06
2013-01-06 19:00:00,1.3716088508917E-05,0.523833683953243,4.60549553608981E-06,15.4673422170488,6.13587084061699,3.84013014817946E-07,-24.66670715078,0.812796543770227,1.75019685579003,-0.0233290378854905,0,0,-9.05924250461965E-06,-1.34810686924221E-05,4.69008661824569E-06
2013-01-06 20:00:00,1.38770689603666E-05,0.523833676941888,5.05599117197221E-06,15.2836497490495,5.15192438397659,3.84471383813014E-07,-23.5699964767461,1.35199983295717,1.28192140658714,-0.0233290628253389,0,0,-1.00208020432007E-05,-1.2614337826939E-05,4.63648333284191E-06
2013-01-06 21:00:00,1.40566822586375E-05,0.523833727322387,5.39679258824088E-06,12.8269956462637,4.19361604394628,3.87154775392342E-07,-22.166533054776,3.39747515104546,1.24794243594382,-0.0233289476864999,0,0,-1.00030739624017E-05,-1.05987704087305E-05,4.51477497394234E-06
2013-01-06 22:00:00,1.41558442939169E-05,0.523833821946678,5.57832383804481E-06,10.080105146057,2.77626631943801,3.88608079506558E-07,-20.5727585470505,5.91641472812257,1.29946743336152,-0.0233289116645901,0,0,-9.79816032914727E-06,-1.00133891628999E-05,4.41207363197233E-06
2013-01-06 23:00:00,1.4162632210973E-05,0.523833872544428,5.6534051907559E-06,11.0550924862426,0.000438771821458201,3.88778893645364E-07,-19.5469388564486,6.82779062594734,1.16311256194967,-0.0233289650715908,0,0,-1.02032667081033E-05,-1.00803157939531E-05,4.33979729177114E-06
2013-01-07 00:00:00,1.29382554028215E-05,0.523833478400431,4.55861429774361E-06,10.3764086246207,-1.10042411168282,3.80185769126239E-07,-19.4033879139409,8.37250726219575,1.25439837992503,-0.023329876913913,0,0,-1.09117195985604E-05,-1.09296089666522E-05,4.69995460869539E-06
2013-01-07 01:00:00,1.30026087575787E-05,0.523833488598563,4.61482495287342E-06,9.25991777262185,-2.68263685646798,3.80797509565724E-07,-19.2646097052071,10.811719334981,1.37511100074052,-0.0233298771610753,0,0,-1.05197241383195E-05,-1.07507358853134E-05,4.64606722484147E-06
2013-01-07 02:00:00,1.29952669530526E-05,0.523833420084521,4.58893448545576E-06,7.89189442438176,-1.72886268060722,3.80467602040339E-07,-19.5137307057734,11.5901376535044,1.26006332216652,-0.0233299283933707,0,0,-1.08609870700676E-05,-1.07274058734745E-05,4.64879770540095E-06
2013-01-07 03:00:00,1.29853211517661E-05,0.523833392949312,4.55235483685155E-06,7.20262112399681,-0.790437100306942,3.80335652204981E-07,-20.5430911230359,12.4791550338519,1.15125446238552,-0.0233299597564143,0,0,-1.12298306846554E-05,-1.06634480134034E-05,4.69244995238785E-06
2013-01-07 04:00:00,1.32664499640606E-05,0.523833477915552,4.76147500573476E-06,7.46193390535073,4.263046954991E-06,3.823465829424E-07,-22.5546193694454,13.5991236027059,0.993058666918239,-0.0233297517905499,0,0,-1.1476213174241E-05,-1.03539081013011E-05,4.7075139821207E-06
2013-01-07 05:00:00,1.3223330570199E-05,0.523833448538246,4.6899850920042E-06,8.17052186677372,-7.55942911245713E-06,3.81965705944484E-07,-24.3929048009524,14.7098741404618,1.01201727359872,-0.0233298005147395,0,0,-1.14429670137923E-05,-1.02057775726081E-05,4.91190430210823E-06
2013-01-07 06:00:00,1.34938770073152E-05,0.523833522473319,4.88574986816066E-06,9.92992079930278,0.00285920451229345,3.84010880486962E-07,-26.1549948275606,14.4437120180861,1.2780009385698,-0.0233295932315387,0,0,-1.03572414883786E-05,-9.76929692065198E-06,4.9744066450129E-06
2013-01-07 07:00:00,1.34938113263386E-05,0.52383350889782,4.83815622605934E-06,7.36455168322914,3.13984481600527,3.84274147951537E-07,-27.2593450742276,14.399780170786,1.85466510782001,-0.0233295971454848,0,0,-9.20321430169224E-06,-9.48794029811495E-06,5.02890706143058E-06
2013-01-07 08:00:00,1.35460628236918E-05,0.523833506462229,4.87313146361505E-06,7.15935015891297,2.90745636264746,3.85553934282624E-07,-27.2945774261089,14.5576077232186,2.16965931090744,-0.0233295589113537,0,0,-8.81031769769436E-06,-9.32582352259459E-06,5.01871118846612E-06
2013-01-07 09:00:00,1.32971270330553E-05,0.523833395976141,4.63229690192002E-06,8.52929317564726,2.21124136290865E-05,3.85230691477722E-07,-26.545652817253,14.5780646201262,2.28421459035242,-0.0233298287055999,0.653574548085605,-1.89297265790874E-05,-8.87922181972556E-06,-9.16402400426364E-06,5.14455555419015E-06
2013-01-07 10:00:00,1.32694753831423E-05,0.523833354827067,4.79928366182516E-06,6.83709502634859,7.70365160986016E-05,3.84734430332907E-07,-26.5122885536525,16.7838596109658,1.78551819912826,-0.0233299158294299,0.60525616454401,-1.90954192143355E-05,-9.47267601391388E-06,-9.62144163703727E-06,5.13004781533531E-06
2013-01-07 11:00:00,1.2329310231151E-05,0.523832926021362,3.80710439407416E-06,4.42696687415935,-0.000164618328377547,3.7789527244524E-07,-26.2576957641923,18.6442510385958,2.06488925802662,-0.0233308850736086,0.62127797196302,-2.06958438478216E-05,-9.93945971787014E-06,-1.01098519003671E-05,5.59714035059825E-06
