,CCGT,CHP,Imports_Exports,OCGT,battery storage,coal,distribution network,hydroelectricity,offshore wind,oil,onshore wind,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-27 21:00:00,0.000176727680128231,2.27680761932535,10.832253121093,2.44055569078453E-05,0.0280581102206509,0.000271870825869951,-70.3809803844836,2.65349583339118,30.3843400143275,1.39017729703086E-05,24.2056132826221,0,0,-1.46814243170639E-05,-1.99774306024239E-05,1.06179580177408E-05
2013-01-27 22:00:00,9.69949935702631E-05,2.27637174597832,9.30053398243777,1.84498142132326E-05,-0.0396177363602617,0.000150475260343944,-66.2338329251072,1.22553997448838,30.2541804483726,1.23599314935889E-05,23.2166496279643,0,0,-2.0501321774784E-05,-2.78816903432784E-05,1.45706127471948E-05
2013-01-27 23:00:00,9.72459157838475E-05,2.2763716433144,8.99633773106702,1.84105170242314E-05,-0.028258829887703,0.000150528860641416,-63.3316287553229,0.123337598732669,30.1044561109876,1.23629937376822E-05,21.8592101597802,0,0,-2.07457938788387E-05,-2.79555014159882E-05,1.44338140585882E-05
2013-01-28 00:00:00,9.72379000263266E-05,2.27637010044299,8.8014740815308,1.83660537820507E-05,-0.0274577917794916,0.000150387581848535,-61.6199368587641,-1.7547943047191E-05,29.8176442203389,1.23616251425128E-05,20.7517505443631,0,0,-2.10015274175646E-05,-2.82115501830589E-05,1.43302265924631E-05
2013-01-28 01:00:00,9.71504682208653E-05,2.2763699015242,8.33509201379132,1.83232403032753E-05,-0.0301325322236613,0.000150299234763079,-60.9275736141124,0.070426218903544,29.8043327490739,1.23609817060557E-05,20.471312752768,0,0,-2.1120199011642E-05,-2.82829861468201E-05,1.42680480316615E-05
2013-01-28 02:00:00,9.68918745878696E-05,2.27637096152139,9.42101286190834,1.82819705740977E-05,-0.0392101371352921,0.000150063583072318,-61.3184172558526,-0.220061909812069,29.7400410783273,1.23572310810735E-05,20.140092921187,0,0,-2.12487261910059E-05,-2.83957228208322E-05,1.43198741227144E-05
2013-01-28 03:00:00,9.61005782031827E-05,2.27637048139267,9.67628164134666,1.82328158789723E-05,-0.0533786387598201,0.000149284211837179,-64.0573010723854,2.15719225982908,29.8223004682267,1.2337565319692E-05,20.1783654898289,0,0,-2.1384352932116E-05,-2.85057708295255E-05,1.45718710671895E-05
2013-01-28 04:00:00,0.000177255424142274,2.29502834797369,10.9003790773576,2.42678257189573E-05,0.0313967251241322,0.000274055365257622,-66.5359211451867,2.65165056037078,29.9232156177743,1.39054834833317E-05,20.7338379675771,0,0,-1.53946774958743E-05,-2.04095514861393E-05,1.08223425025018E-05
2013-01-28 05:00:00,0.000173649020442097,5.43178935523974,10.6731652280184,2.42266965662579E-05,0.0306412382393881,0.000270592177587997,-73.5143006438614,5.27472641092634,30.0929114344464,1.3868582398971E-05,22.0106611313642,0,0,-1.53658304556712E-05,-2.04648338259972E-05,1.13020568416957E-05
2013-01-28 06:00:00,0.000171699257830612,9.54437347582112,10.712044285408,2.4228710710687E-05,0.0246035523310713,0.000268864633455576,-80.0791503615915,7.46702215337149,30.3260537165868,1.38525583556359E-05,22.0046503143826,0,0,-1.53769381984059E-05,-2.04056013574956E-05,1.19603282022732E-05
2013-01-28 07:00:00,0.000171148306438232,8.87531058950466,10.8305538235646,2.4254715644609E-05,0.0271550741385549,0.000268391302542766,-79.9561753755488,8.7213897646572,30.3173112009384,1.38446120492128E-05,21.1840526291618,0,0,-1.54017530600255E-05,-2.0374691934677E-05,1.21594139527685E-05
2013-01-28 08:00:00,0.000175011696326348,4.42859476879591,10.1154288580015,2.43309636539925E-05,0.00389566079463279,0.000272620009265004,-75.1137717260119,2.55735192700838,30.2061105962699,1.38809917272391E-05,21.283614335088,6.51839433605527,-2.92641799945844E-05,-1.51158464605779E-05,-2.01886277944965E-05,1.14908488464866E-05
2013-01-28 09:00:00,0.000176887204571279,4.23302115993148,8.70695538537266,2.43759753646978E-05,0.00451554051091761,0.000275724922998855,-76.2122157442434,2.55647728195091,30.2003661765741,1.39079082223873E-05,20.3648063601951,10.1456845456703,-2.72165639261066E-05,-1.50183047099308E-05,-1.99636866465482E-05,1.12870956024732E-05
2013-01-28 10:00:00,0.000177103857525559,3.96465211643042,8.75221800112606,2.43874109979446E-05,0.00471141118430351,0.0002759689372024,-75.3000778062626,2.55707878105689,29.830994708449,1.38996262970155E-05,17.8687563931807,12.321278527829,-2.89786080746349E-05,-1.52425911437865E-05,-2.00111076438816E-05,1.12320581097813E-05
2013-01-28 11:00:00,0.000148843086192265,2.27640176730858,7.31155864721059,2.26188340495448E-05,-0.104033413406536,0.000231699416247714,-75.1033360791296,2.55081806187229,29.9020997147141,1.3509804239346E-05,19.0236418185842,14.1425442293764,-3.28466087057703E-05,-1.60509375820177E-05,-2.13194349844059E-05,1.19488002024549E-05
2013-01-28 12:00:00,0.000178013598042628,2.40186936207314,8.06802896232802,2.44329551458897E-05,0.003543689976368,0.00027584203158632,-76.1710984947797,2.55810516496778,29.9430418818296,1.3907685864106E-05,21.392391299593,11.8037310809361,-3.16896737868068E-05,-1.46791234640809E-05,-1.98479044067454E-05,1.11370772805731E-05
2013-01-28 13:00:00,0.0001777782717306,4.97217753241741,8.30819919371449,2.45718987458419E-05,0.00367363997094841,0.000274916001529698,-75.062125070992,2.56153406535368,29.6586913865409,1.38946610219753E-05,21.0185315138117,8.53893112061099,-3.04695062839483E-05,-1.47497370916091E-05,-2.00083258168604E-05,1.11979130027033E-05
2013-01-28 14:00:00,0.000175192365213618,6.62339981428261,9.195057556951,2.46764368118388E-05,0.0128928654289611,0.000271443189624976,-74.8881919371729,4.50736116162512,29.7078020137486,1.3866656689629E-05,19.2643229718328,5.57697607173294,-3.109119708708E-05,-1.500429906917E-05,-2.00685095654904E-05,1.13791135445926E-05
2013-01-28 15:00:00,0.000173877985970402,7.04476903374686,9.21037498957498,2.47650117023244E-05,0.0100316017218099,0.000270049772273955,-76.6801532906649,8.59128219678837,29.9218184956722,1.38557478090424E-05,20.0231596112177,1.87834344187674,-3.47813992054003E-05,-1.49213014112292E-05,-2.00161649071902E-05,1.17040446937041E-05
2013-01-28 16:00:00,0.00106784255209956,7.46204882767279,9.87636091258718,3.81034821254993E-05,0.104650458968392,0.00156662647488189,-79.8985437230385,10.0824909404736,29.9924049384394,1.62579945796803E-05,22.3779539836247,0,0,-1.09094974117775E-05,-1.48041339490277E-05,9.19725207137532E-06
2013-01-28 17:00:00,0.000174175007312747,7.82478875374495,9.10191325190925,2.48348630370619E-05,0.0119714913980509,0.000270173618134574,-80.3653035791343,7.78937018507036,30.1339147712153,1.38559680123854E-05,25.5029342440331,0,0,-1.42291550146186E-05,-1.98758765783822E-05,1.24347938730169E-05
2013-01-28 18:00:00,0.000176042293543195,7.97746806103267,8.90558281540964,2.48450932659325E-05,0.0244100116592233,0.000271539914349662,-79.7322564970707,4.35064431142069,30.1939232662869,1.38668164945373E-05,28.2798135809976,0,0,-1.37998215230416E-05,-1.97042584740075E-05,1.15326552387712E-05
2013-01-28 19:00:00,0.00017838011751022,5.57265555977878,9.02267465618798,2.48184036722361E-05,0.0110580578960511,0.000273507663912433,-77.8767729964752,2.57082653153878,30.1181528107869,1.38857266596859E-05,30.5809857444957,0,0,-1.33533229126934E-05,-1.9522422551006E-05,1.08696025605265E-05
2013-01-28 20:00:00,9.04868877292215E-05,2.27637001582855,8.8861172949928,1.77665258313312E-05,-0.000114472438295449,0.000138870280862928,-76.7856011757438,2.54358954346517,29.9383996304113,1.20970050721562E-05,33.1410837408538,0,0,-1.90889397225063E-05,-2.89752243079704E-05,1.56540890793827E-05
2013-01-28 21:00:00,8.76740177583642E-05,2.27636891021573,9.10357762691794,1.72853275755525E-05,0.000107176134846137,0.000134566378833229,-78.8711203197716,2.28331417353208,29.8279047627988,1.19917090188357E-05,35.3797008144014,0,0,-1.90988564300823E-05,-2.97495890052062E-05,1.58765556980282E-05
2013-01-28 22:00:00,4.44307977524797E-05,2.2763358200581,8.45581908455803,1.10799874202095E-05,-6.51086926082274E-05,6.87712747141469E-05,-82.3581158967986,2.26605657485462,30.1054699424512,9.65596006983331E-06,39.2550013632215,0,0,-0.000131260912506424,-0.000222463182097542,1.74453069574651E-05
2013-01-28 23:00:00,4.10108497108552E-05,2.2762527250187,6.2526751655824,1.03745477560184E-05,-0.00985432259426731,6.35282779557413E-05,-81.2669985315008,1.12488073775198,30.3451302024109,9.34652344001661E-06,41.2815001483937,0,0,-0.00133214013260629,-0.00245826718267543,0.00101114830712639
2013-01-29 00:00:00,4.1171192794656E-05,2.27625925679169,6.14427563987131,1.03567477711442E-05,0.00211982807006098,6.3840894398505E-05,-79.8822061531729,-2.19448994427693,30.3917278187829,9.36039893044147E-06,43.2658338909322,0,0,-0.00130399296357455,-0.00242347703541746,0.00100387639732414
2013-01-29 01:00:00,4.11985843654505E-05,2.27626141559846,5.97575235816509,1.03360582005096E-05,0.00648124705455994,6.39572279753596E-05,-79.0595075292147,-5.24180468500776,30.4065684001519,9.36433629391365E-06,45.6398341550989,0,0,-0.00132843711891963,-0.002481491533108,0.00102440462969358
2013-01-29 02:00:00,4.10347529982791E-05,2.27623565438968,3.67779611565693,1.02760521080969E-05,-0.0911680904295373,6.37310698776338E-05,-78.5543643265648,-5.25922178220071,30.4065684001519,9.34798424402506E-06,47.5564326815606,0,0,-0.00478893027403583,-0.00903945827799708,0.00258587950259384
2013-01-29 03:00:00,4.105105749965E-05,2.27623726638746,2.25621405376202,1.02636915143189E-05,-0.092018093604151,6.38042243998062E-05,-78.5492763168782,-5.25850759771473,30.4065684001519,9.35136131400713E-06,48.973032992094,0,0,-0.00476518078156035,-0.00903601962559677,0.00258535476307778
2013-01-29 04:00:00,4.10548362645057E-05,2.27623338170565,2.62512778001605,1.025996945373E-05,-0.0347072709780489,6.38355132845207E-05,-79.7431879287639,-5.25737093237633,30.4065684001519,9.3510764420475E-06,49.7379561353304,0,0,-0.0041557091612567,-0.00786863586328221,0.00242201135582705
2013-01-29 05:00:00,4.13378904113825E-05,2.27635129867171,1.99063049694839,1.03138069020663E-05,0.0127855426945145,6.42756429764401E-05,-82.3581165174032,-2.34463792620445,30.4065684001519,9.37575781279091E-06,50.0208904094312,0,0,-0.00128864232652793,-0.00241274253121298,1.68610933351623E-05
2013-01-29 06:00:00,4.13367544659952E-05,2.2763548944255,-0.302741086609057,1.03203571615258E-05,0.00160886047459218,6.42534126893556E-05,-82.3581172414782,0.460452363016715,30.4065684001519,9.37422013684177E-06,49.5203515136434,0,0,-0.00129261215206917,-0.0024149081211409,1.72997556904426E-05
2013-01-29 07:00:00,4.13744242720242E-05,2.2763546687002,-1.29994134521374,1.03319266786131E-05,0.0193609194973175,6.42687042684147E-05,-82.3581174721045,2.26872959972355,30.4065684001519,9.37530080843112E-06,48.6913389062017,0,0,-0.00123432382848137,-0.00230152540965606,1.78771939748988E-05
2013-01-29 08:00:00,0.0000415172063170001,2.27635522003265,-1.39255970792995,1.03376758416483E-05,-0.00950183295644356,6.43830048970177E-05,-82.3581168604476,-0.642417480240557,30.4065684001519,9.38204989661452E-06,48.0489294594037,3.67808933752767,-0.00291489293432327,-0.00127483743740296,-0.002387618252209,1.69327255110203E-05
2013-01-29 09:00:00,4.15950166001509E-05,2.27635543740974,-1.27144685002752,1.03539717048169E-05,-0.0244582729283892,6.43885821777363E-05,-82.3581166291632,-1.32938202419245,30.4065684001519,9.38114444717899E-06,47.5381675194882,4.76952413227698,-0.00281064681126487,-0.00125878485099211,-0.00237221494670082,1.67179724625049E-05
2013-01-29 10:00:00,4.16565166339482E-05,2.27635556212263,-1.85027508362847,1.03984436524565E-05,-0.00255484656696674,6.43327868873256E-05,-82.3581165564805,2.29755734524554,30.4065684001519,9.37829914744043E-06,43.4190695453303,5.81763331107765,-0.00237855497159156,-0.00108853720168368,-0.00204012236014857,1.66421099002429E-05
2013-01-29 11:00:00,4.38617669898407E-05,2.27635797790458,-0.124437547701362,1.08186849345537E-05,0.00119353962315148,6.75736207509333E-05,-82.3581156708711,2.31372247396949,30.4065680139977,9.56814748327477E-06,41.2202455710351,6.26567839754481,-0.000426246442569906,-0.000197987297178187,-0.000344727608619578,1.65529141863875E-05
2013-01-29 12:00:00,4.39691544284302E-05,2.27635520528688,0.690282010969287,1.08771984082997E-05,-0.00118962544479665,6.76009223545826E-05,-82.3581159326314,2.32422468277451,30.4040019944119,9.5701602535096E-06,40.3304116768314,6.33521195180321,-0.000416401989058554,-0.000191685832988885,-0.000335581904924112,1.7188071341292E-05
2013-01-29 13:00:00,4.48971357057733E-05,2.27635619450288,3.67169669267779,1.106675159617E-05,0.0377604129853305,6.85835450886566E-05,-82.3581157069125,2.50715828727565,30.2708816733041,9.62843275144164E-06,37.9405867496149,5.65461528123215,-0.000337200629869156,-0.000152172140948579,-0.00026418611617683,1.72003227443125E-05
2013-01-29 14:00:00,4.50366178201988E-05,2.27635867880319,7.56791943200853,1.11337889831222E-05,0.0245172310621269,6.82929551335003E-05,-82.3581158379431,2.76393864809975,29.9627412020185,9.61613162635905E-06,35.7071660189636,4.05644882659193,-0.000358348118873446,-0.000155058519460977,-0.00027015250793896,1.6818626076444E-05
2013-01-29 15:00:00,4.50635540611249E-05,2.27635850771101,7.92822484894294,1.11910392729854E-05,0.0216185209103205,6.78813796342048E-05,-82.3581165573913,8.29542976436792,29.8724553246659,9.59645275992727E-06,33.964652002844,0,0,-0.000157236998042862,-0.000272788691930188,1.80606354637534E-05
2013-01-29 16:00:00,4.50965134894441E-05,2.27636583476683,7.93904274484198,1.12255996124511E-05,0.0215060043071579,6.77332692077941E-05,-82.3581152034889,9.67178689996109,29.9175523061073,9.59072442969719E-06,32.5324909635312,0,0,-0.000158791464946664,-0.000273594575626404,1.50191461493139E-05
2013-01-29 17:00:00,4.50753658636737E-05,2.27636581326202,8.46093577847399,1.12372349704414E-05,0.0272175507748479,6.76718376650841E-05,-82.3581149898865,9.81047571223791,29.9375420776506,9.58858209900366E-06,31.8462086986642,0,0,-0.000159552695090859,-0.000273766285962381,1.48947410186632E-05
2013-01-29 18:00:00,4.50861229736624E-05,2.2763583497964,7.85769876377211,1.12212789241356E-05,0.0193599492383381,6.77445383192595E-05,-82.3581159097397,9.52718628147707,30.1163099807029,9.59129994017301E-06,32.561827941933,0,0,-0.000158763141056418,-0.000272366173444425,1.74832763948266E-05
2013-01-29 19:00:00,4.49201472399824E-05,2.27635858844999,7.84637754851431,1.11722550887423E-05,0.0209317318904462,6.7837364628434E-05,-82.358115405606,7.9438851250272,30.1084161178189,9.59450478944319E-06,34.1627707113361,0,0,-0.000157674053302017,-0.000272193368481112,1.62425222844582E-05
2013-01-29 20:00:00,4.45766639350324E-05,2.27635593987713,7.78307830281685,1.10897331712086E-05,0.032626764793687,6.79755681943904E-05,-82.3581151733224,4.97844414637294,30.0809240821501,9.59902788025168E-06,37.2073075830837,0,0,-0.000156460838386796,-0.000272209101688375,1.63605363152001E-05
2013-01-29 21:00:00,4.42221284208505E-05,2.27633333159016,7.30172136540006,1.09814708736951E-05,0.00333796613450042,6.81364963081952E-05,-82.3581154493214,2.4189192699206,30.0978984372233,9.60419643921177E-06,40.2605345652441,0,0,-0.000158452649279653,-0.000277317174610133,1.80074805005362E-05
2013-01-29 22:00:00,4.08170237434744E-05,2.2762478598114,4.4976427293026,1.02829952896347E-05,-0.00762854669697656,6.32602614175242E-05,-82.3581165987412,2.39801517968,29.8278698617762,9.31534495137714E-06,43.4631652430343,0,0,-0.0347236161899699,-0.0612718187398531,1.75366475903873E-05
2013-01-29 23:00:00,4.07340264623337E-05,2.27625279347994,2.93624127034298,1.01957981400352E-05,-0.0370752030037285,6.34291586017564E-05,-80.8463726203869,1.84075342041901,30.1115701211747,9.32539770690669E-06,45.0023841362373,0,0,-0.593336478048631,-0.696530642010336,0.00740246805290904
2013-01-30 00:00:00,4.06694882759674E-05,2.27625894721436,2.51361365659314,1.01333639605834E-05,-0.0216737212314027,6.3705447052377E-05,-79.3676738035301,0.38092788751602,30.3545190160241,9.34180488585111E-06,46.7920252178613,0,0,-1.59266441232774,-1.34169252527537,0.00765381771040392
2013-01-30 01:00:00,4.0528727141089E-05,2.27626178157316,2.29126885679038,1.00830768187062E-05,-0.0133972915395897,6.37696359460958E-05,-78.2381295809868,-0.463607551909677,30.4065100509687,9.34476752376245E-06,48.6735550998845,0,0,-3.21471496881669,-1.72427039387909,0.00782155883820339
2013-01-30 02:00:00,4.0480638730978E-05,2.27626352682441,2.47583601262943,1.00576222314618E-05,-0.00863850190214508,6.38257755187247E-05,-78.117893466557,-0.217471335468625,30.4065684001519,9.34747365957854E-06,49.3682688692948,0,0,-4.35032068302887,-1.83916632317823,0.00785159551432258
2013-01-30 03:00:00,4.04482844816489E-05,2.27626436497768,2.65050765621374,1.00443970592956E-05,-0.00584753540429685,6.38443833888227E-05,-78.5588681331713,0.0265063186857113,30.4065684001519,9.34801990919605E-06,49.9599713386632,0,0,-4.87373344053201,-1.88794321400776,0.0078727329467865
2013-01-30 04:00:00,4.04501896849359E-05,2.27626397527241,3.13838063224436,1.00406834837268E-05,-0.00368223487897673,6.38629889944052E-05,-80.5203695121371,0.440839239443801,30.4065684001519,9.34817416191831E-06,50.5111177193665,0,0,-4.40465231204746,-1.8506062594827,0.00743853526453615
2013-01-30 05:00:00,4.0476233222204E-05,2.2762572687599,3.13531510176763,1.00438224521448E-05,-0.00221691248135828,6.38846093008356E-05,-82.3581171512314,0.896191437118166,30.4065684001519,9.3485471013359E-06,50.7850146094631,0,0,-3.38988393588378,-1.74785013099676,1.87375665072681E-05
2013-01-30 06:00:00,4.05139259481304E-05,2.2763503118353,3.10603610834161,1.00502462838353E-05,-0.00130700929986871,6.39101140788826E-05,-82.3581174602942,0.993863229964246,30.4065684001519,9.34934976778841E-06,50.8625762285638,0,0,-3.52549663207633,-1.75919347420354,1.80525843705289E-05
2013-01-30 07:00:00,4.05309790978657E-05,2.27635509727378,3.08030632509516,1.00541037676182E-05,-0.00115590136837727,6.39188331768131E-05,-82.3581174649912,1.00256968976706,30.4065209419434,9.34926306326506E-06,51.1767155104336,0,0,-3.79695987810463,-1.78495267733131,1.79108356305501E-05
2013-01-30 08:00:00,4.06357337057534E-05,2.27635065494814,2.51976412015922,1.00607421126816E-05,-0.00101894292465108,6.40352885413492E-05,-82.3581169108488,0.859149351915568,30.326268711922,9.35652901046017E-06,50.1859542812254,3.53790182093725,-0.268873000030831,-5.1993312523419,-1.87676629125697,1.76850605017684E-05
