,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,46.5332-7.6641-CH,0.011,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.5332,7.6641
,46.5286-8.6119-CH,0.26,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Azienda Acqua Potabile Comunale Airolo,46.5286,8.6119
,47.3839-8.7176-CH,0.075,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EcoGas Gutenswil GmbH,47.3839,8.7176
,46.7366-7.02-CH,0.04,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEGN,46.7366,7.02
,46.7532-7.5744-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung Gemeindeverband Blattenheid,46.7532,7.5744
,46.7166-7.7133-CH,0.012,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7166,7.7133
,47.1285-8.7473-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kleinwasserkraftwerk Schöngarn AG,47.1285,8.7473
,46.9032-8.3942-CH,2.7,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kantonales Elektrizitätswerk Nidwalden - EWN ,46.9032,8.3942
,46.8371-9.2846-CH,0.304,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flims Electric AG,46.8371,9.2846
,47.1146-8.3902-CH,0.205,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindeverband Abwasserreinigung Rontal,47.1146,8.3902
,47.4526-8.0533-CH,0.37,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Synfarms Energie,47.4526,8.0533
,46.4687-8.9431-CH,0.0075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.4687,8.9431
,46.1875-7.1982-CH,0.446,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administration communale de Leytron,46.1875,7.1982
,47.113-9.2155-CH,0.015,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.113,9.2155
,46.3395-6.867-CH,0.075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Chessel,46.3395,6.867
,47.4611-9.386-CH,0.47,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entsorgung St. Gallen,47.4611,9.386
,47.5592-7.8433-CH,0.08,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband Region Möhlin,47.5592,7.8433
,47.479-8.2184-CH,2.097,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Kleinwasserkraft AG,47.479,8.2184
,47.05-9.3944-CH,0.005,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.05,9.3944
,46.8941-7.1719-CH,0.0054,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.8941,7.1719
,46.974-8.4228-CH,0.09,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Am Aawasser GmbH,46.974,8.4228
,46.1367-7.0391-CH,0.44,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Société de turbinage des eaux de Salvan et Vernayaz,46.1367,7.0391
,46.2036-6.891-CH,0.0716,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Val-d'Illiez,46.2036,6.891
,47.0989-9.4746-CH,0.007,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,47.0989,9.4746
,47.3181-8.584-CH,0.08,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweckverband ARA Küsnacht-Erlenbach-Zumikon,47.3181,8.584
,47.4083-8.3319-CH,0.25,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrino Imboden & Peterhans,47.4083,8.3319
,47.3051-8.7583-CH,0.045,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweckverband Abwasserreinigunganlage Gossau Grüningen,47.3051,8.7583
,46.8371-9.2846-CH,0.03,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flims Electric AG,46.8371,9.2846
,nan-nan-CH,0.0081,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,,
,47.3885-9.556-CH,0.064,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stadt Altstätten - Abwasserreinigungsanlage,47.3885,9.556
,47.1507-8.2258-CH,0.09,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biogas ESR AG,47.1507,8.2258
,46.8524-7.0639-CH,0.116,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZossoEcoénergie SARL,46.8524,7.0639
,46.6034-9.4261-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.6034,9.4261
,47.4733-8.3059-CH,0.52,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limmatkraftwerke AG,47.4733,8.3059
,46.9261-7.74-CH,0.011,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.9261,7.74
,46.7039-9.7139-CH,0.002,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7039,9.7139
,46.7781-7.6325-CH,0.0285,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7781,7.6325
,47.2378-9.0356-CH,0.025,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.2378,9.0356
,47.3972-8.6187-CH,0.4,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Neugut,47.3972,8.6187
,47.194-7.2491-CH,4.1,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciments Vigier SA,47.194,7.2491
,46.2384-7.8524-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KWT Törbel Moosalp AG ,46.2384,7.8524
,46.6268-10.4462-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cumün da Val Müstair,46.6268,10.4462
,46.7961-9.8176-CH,0.132,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Davos Klosters Bergbahnen AG,46.7961,9.8176
,46.8371-9.2846-CH,0.0465,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Flims - Abwasserreinigungsanlage,46.8371,9.2846
,46.5703-9.3659-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.5703,9.3659
,46.2886-7.5328-CH,0.132,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forces motrices de la Gougra SA,46.2886,7.5328
,46.6602-7.5545-CH,0.055,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserversorgung der Einwohnergemeinde Erlenbach i.S.,46.6602,7.5545
,46.4137-9.7644-CH,0.17,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Politische Gemeinde Sils i.E. / Segl,46.4137,9.7644
,47.3734-9.0151-CH,0.116,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Widmer,47.3734,9.0151
,47.2562-8.7991-CH,0.0225,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.2562,8.7991
,47.471-9.4228-CH,0.0075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.471,9.4228
,46.7967-10.298-CH,0.96,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Engadiner Kraftwerke AG (EKW),46.7967,10.298
,46.988-7.6952-CH,0.007,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.988,7.6952
,46.7186-8.1342-CH,0.0615,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpen Energie,46.7186,8.1342
,47.0456-9.4232-CH,0.192,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Politische Gemeinde Mels, Elektrizitäts- & Wasserwerk",47.0456,9.4232
,46.6051-7.0989-CH,0.2,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Groupe E SA,46.6051,7.0989
,46.0671-7.2348-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services Industriels de Bagnes (SIB),46.0671,7.2348
,47.1907-7.2261-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKW Turbinen AG,47.1907,7.2261
,47.0505-8.3064-CH,0.105,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josef Kilchmann,47.0505,8.3064
,47.1801-9.0497-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wasserkorporation Schänis,47.1801,9.0497
,46.95-9.5667-CH,0.08,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abwasserverband ARA Landquart,46.95,9.5667
,46.9768-8.3355-CH,0.298,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steinag Rozloch AG,46.9768,8.3355
,46.3111-7.6433-CH,13.4,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerke Dala AG,46.3111,7.6433
,47.1842-7.6906-CH,0.02,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,47.1842,7.6906
,46.2935-7.78-CH,1.1,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Eischoll,46.2935,7.78
,46.6714-10.1217-CH,3.0,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouvra Electrica Lavinuoz SA (OELL),46.6714,10.1217
,47.5945-8.6783-CH,0.03,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zweckverband ARA Andelfingen,47.5945,8.6783
,47.5018-9.4385-CH,1.35,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entsorgung St. Gallen,47.5018,9.4385
,47.1708-7.0542-CH,0.06,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrien Dubuis Kraftwerke AG,47.1708,7.0542
,46.31100000000001-6.9006-CH,0.47,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Vionnaz,46.31100000000001,6.9006
,46.7408-6.4587-CH,0.598,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrogaz Lignerolle SA,46.7408,6.4587
,46.6714-10.1217-CH,0.051,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Zernez,46.6714,10.1217
,46.7108-7.9642-CH,0.0075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.7108,7.9642
,46.4244-7.3217-CH,1.14,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Lauenen AG,46.4244,7.3217
,47.5021-8.2555-CH,0.8,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Kleinwasserkraft AG,47.5021,8.2555
,47.0456-9.4232-CH,0.023,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0456,9.4232
,46.3168-6.1911-CH,0.11,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITSE,46.3168,6.1911
,46.32100000000001-6.1712-CH,0.08,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SITSE,46.32100000000001,6.1712
,46.5143-8.3253-CH,2.32,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KWOG Kraftwerke Obergoms AG,46.5143,8.3253
,47.1698-9.4549-CH,0.68,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitäts- und Wasserwerk der Stadt Buchs,47.1698,9.4549
,47.0456-9.4232-CH,0.0266,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0456,9.4232
,46.6108-6.5252-CH,0.145,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKW Energie AG / Wasserkraft,46.6108,6.5252
,47.3925-8.0442-CH,1.354,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Rüchlig AG,47.3925,8.0442
,47.3925-8.0442-CH,1.354,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Axpo Power AG,47.3925,8.0442
,46.8757-8.6654-CH,0.095,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorfbrunnen Bürglen,46.8757,8.6654
,46.2738-7.0597-CH,0.18,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forces Motrices de l'Avançon,46.2738,7.0597
,46.677-9.3474-CH,0.029,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.677,9.3474
,47.3524-8.2788-CH,0.0097,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.3524,8.2788
,46.458-9.8114-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeindeverwaltung Silvaplana,46.458,9.8114
,45.9983-7.176-CH,0.22,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Société Turbinage Irrigation Liddes (STIL) SA,45.9983,7.176
,47.3089-9.4347-CH,0.03,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berggasthaus Mesmer,47.3089,9.4347
,47.0366-7.3772-CH,0.13,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urs Dietrich,47.0366,7.3772
,47.5025-8.3473-CH,0.027,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.5025,8.3473
,47.1907-7.2261-CH,0.12,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PKW Turbinen AG,47.1907,7.2261
,47.2137-7.9847-CH,0.195,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emmi Schweiz AG,47.2137,7.9847
,46.8736-7.4028-CH,0.0054,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural person,46.8736,7.4028
,46.624-8.036-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Einwohnergemeinde Grindelwald,46.624,8.036
,46.7257-9.5415-CH,0.106,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Albula/Alvra & Gemeinde Lantsch/Lenz,46.7257,9.5415
,46.2007-7.8928-CH,1.1,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Siwibach AG,46.2007,7.8928
,46.4137-9.7644-CH,0.175,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Politische Gemeinde Sils i.E. / Segl,46.4137,9.7644
,47.1825-9.444-CH,0.0291,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.1825,9.444
,47.1825-9.444-CH,0.0185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.1825,9.444
,47.1825-9.444-CH,0.0185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.1825,9.444
,46.5703-9.3659-CH,0.105,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Sufers,46.5703,9.3659
,46.6986-10.0927-CH,0.16,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ouvra electrica Grass GmbH,46.6986,10.0927
,46.5239-8.9077-CH,0.045,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Blenio,46.5239,8.9077
,47.0261-9.4532-CH,0.0237,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0261,9.4532
,47.7472-8.7072-CH,0.265,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Müller Energie GmbH,47.7472,8.7072
,46.5122-9.8579-CH,0.024,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.5122,9.8579
,46.8757-8.6654-CH,0.09,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitätswerk Altdorf AG (EWA),46.8757,8.6654
,47.1254-7.6379-CH,0.013,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.1254,7.6379
,46.4593-6.9032-CH,0.08,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brent Energia SA,46.4593,6.9032
,46.4593-6.9032-CH,0.08,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romande Energie SA,46.4593,6.9032
,46.8222-8.0374-CH,0.029,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.8222,8.0374
,46.1772-7.8035-CH,5.568,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KW Jungbach AG,46.1772,7.8035
,47.194-7.2491-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Péry,47.194,7.2491
,46.5419-6.8399-CH,0.15,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palézieux Bio-énergies SA,46.5419,6.8399
,46.0196-8.9144-CH,0.527,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aziende Industriali di Lugano (AIL) SA,46.0196,8.9144
,47.3955-7.2454-CH,0.23,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ackermann & Cie,47.3955,7.2454
,47.5056-8.7241-CH,0.65,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinschaft Hard AG,47.5056,8.7241
,46.5753-7.7369-CH,0.0672,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpentechnik AG,46.5753,7.7369
,47.1538-8.5642-CH,0.326,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAE-Immobilien AG,47.1538,8.5642
,46.7284-8.9388-CH,24.3,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kraftwerk Russein AG,46.7284,8.9388
,47.2242-8.9826-CH,0.58,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uznaberg AG 1,47.2242,8.9826
,46.3859-7.2675-CH,0.75,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elektrizitätsgenossenschaft Gsteig,46.3859,7.2675
,46.02-7.7486-CH,0.15,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Julen,46.02,7.7486
,47.0652-7.197-CH,0.04,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bielersee Kraftwerke AG (BIK),47.0652,7.197
,46.1747-8.9168-CH,0.037,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipio di Cugnasco-Gerra,46.1747,8.9168
,47.2137-7.9847-CH,0.22,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARA Oberes Wiggertal,47.2137,7.9847
,47.0652-7.197-CH,0.28,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bielersee Kraftwerke AG (BIK),47.0652,7.197
,46.9135-7.9343-CH,0.28,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bucher Josef AG,46.9135,7.9343
,46.9488-7.158-CH,0.15,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kompostieranlage Seeland AG,46.9488,7.158
,46.2483-9.1483-CH,0.09,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW Energie AG,46.2483,9.1483
,46.3714-9.1236-CH,0.0328,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Rossa,46.3714,9.1236
,47.0007-9.086-CH,0.185,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Glarus Süd,47.0007,9.086
,47.3682-8.2074-CH,0.125,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entegra Wasserkraft AG,47.3682,8.2074
,47.2677-7.8358-CH,0.09,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurth & Co hydro GmbH,47.2677,7.8358
,46.2738-7.0597-CH,0.043,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commune de Gryon,46.2738,7.0597
,46.2489-7.3369-CH,0.58,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sionne Energie SA,46.2489,7.3369
,47.2782-7.3695-CH,0.075,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bleue-Verte SA & Turbinor SA,47.2782,7.3695
,47.3984-8.9542-CH,0.05,1.0,CH,,,Other or unspecified technology,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katrin & Josef Gemperle,47.3984,8.9542
,47.0861-8.3005-CH,0.18,1.0,CH,,,Combustion engine,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REAL Abwasser,47.0861,8.3005
,46.2371-9.1068-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.2371,9.1068
,47.2398-8.9216-CH,0.028,1.0,CH,,,,Bioenergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.2398,8.9216
,47.0861-8.3005-CH,0.02,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,47.0861,8.3005
,46.6096-9.5898-CH,0.04,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemeinde Surses,46.6096,9.5898
,46.643-10.0231-CH,0.015,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juridical person,46.643,10.0231
,46.7961-9.8176-CH,0.033,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EWD Elektrizitätswerk Davos AG,46.7961,9.8176
,46.0816-8.9165-CH,0.95,1.0,CH,,,Other or unspecified technology,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comune di Lugano Azienda Acqua Potabile ,46.0816,8.9165
