index,SI -> AT,SI -> IT,SI -> HU,SI -> HR
2022-07-11 10:00:00+0000,0.0,778.0,0.0,0.0
2022-07-11 10:15:00+0000,0.0,,0.0,
2022-07-11 10:30:00+0000,0.0,,0.0,
2022-07-11 10:45:00+0000,0.0,,0.0,
2022-07-11 11:00:00+0000,0.0,817.0,0.0,0.0
2022-07-11 11:15:00+0000,0.0,,0.0,
2022-07-11 11:30:00+0000,0.0,,0.0,
2022-07-11 11:45:00+0000,0.0,,0.0,
2022-07-11 12:00:00+0000,0.0,867.0,0.0,0.0
2022-07-11 12:15:00+0000,0.0,,0.0,
2022-07-11 12:30:00+0000,0.0,,0.0,
2022-07-11 12:45:00+0000,0.0,,0.0,
2022-07-11 13:00:00+0000,0.0,902.0,0.0,0.0
2022-07-11 13:15:00+0000,0.0,,0.0,
2022-07-11 13:30:00+0000,0.0,,0.0,
2022-07-11 13:45:00+0000,0.0,,0.0,
2022-07-11 14:00:00+0000,0.0,953.0,0.0,0.0
2022-07-11 14:15:00+0000,0.0,,0.0,
2022-07-11 14:30:00+0000,0.0,,0.0,
2022-07-11 14:45:00+0000,0.0,,0.0,
2022-07-11 15:00:00+0000,0.0,844.0,0.0,0.0
2022-07-11 15:15:00+0000,0.0,,0.0,
2022-07-11 15:30:00+0000,0.0,,0.0,
2022-07-11 15:45:00+0000,0.0,,0.0,
2022-07-11 16:00:00+0000,0.0,1057.0,0.0,0.0
2022-07-11 16:15:00+0000,0.0,,0.0,
2022-07-11 16:30:00+0000,0.0,,0.0,
2022-07-11 16:45:00+0000,0.0,,0.0,
2022-07-11 17:00:00+0000,0.0,900.0,0.0,87.0
2022-07-11 17:15:00+0000,0.0,,0.0,
2022-07-11 17:30:00+0000,0.0,,0.0,
2022-07-11 17:45:00+0000,0.0,,0.0,
2022-07-11 18:00:00+0000,0.0,981.0,0.0,64.0
2022-07-11 18:15:00+0000,0.0,,0.0,
2022-07-11 18:30:00+0000,0.0,,0.0,
2022-07-11 18:45:00+0000,0.0,,0.0,
2022-07-11 19:00:00+0000,0.0,1088.0,0.0,0.0
2022-07-11 19:15:00+0000,0.0,,0.0,
2022-07-11 19:30:00+0000,0.0,,0.0,
2022-07-11 19:45:00+0000,0.0,,0.0,
2022-07-11 20:00:00+0000,0.0,1092.0,0.0,0.0
2022-07-11 20:15:00+0000,0.0,,0.0,
2022-07-11 20:30:00+0000,0.0,,0.0,
2022-07-11 20:45:00+0000,0.0,,0.0,
2022-07-11 21:00:00+0000,0.0,945.0,0.0,0.0
2022-07-11 21:15:00+0000,0.0,,0.0,
2022-07-11 21:30:00+0000,0.0,,0.0,
2022-07-11 21:45:00+0000,0.0,,0.0,
2022-07-11 22:00:00+0000,0.0,836.0,0.0,0.0
2022-07-11 22:15:00+0000,0.0,,0.0,
2022-07-11 22:30:00+0000,0.0,,0.0,
2022-07-11 22:45:00+0000,0.0,,0.0,
2022-07-11 23:00:00+0000,0.0,896.0,0.0,0.0
2022-07-11 23:15:00+0000,0.0,,0.0,
2022-07-11 23:30:00+0000,0.0,,0.0,
2022-07-11 23:45:00+0000,1.0,,0.0,
2022-07-12 00:00:00+0000,56.0,830.0,0.0,0.0
2022-07-12 00:15:00+0000,97.0,,0.0,
2022-07-12 00:30:00+0000,118.0,,0.0,
2022-07-12 00:45:00+0000,105.0,,0.0,
2022-07-12 01:00:00+0000,34.0,1018.0,0.0,0.0
2022-07-12 01:15:00+0000,31.0,,0.0,
2022-07-12 01:30:00+0000,22.0,,0.0,
2022-07-12 01:45:00+0000,22.0,,0.0,
2022-07-12 02:00:00+0000,11.0,1067.0,0.0,0.0
2022-07-12 02:15:00+0000,4.0,,0.0,
2022-07-12 02:30:00+0000,4.0,,0.0,
2022-07-12 02:45:00+0000,7.0,,0.0,
2022-07-12 03:00:00+0000,1.0,726.0,0.0,0.0
2022-07-12 03:15:00+0000,0.0,,0.0,
2022-07-12 03:30:00+0000,0.0,,0.0,
2022-07-12 03:45:00+0000,1.0,,0.0,
2022-07-12 04:00:00+0000,109.0,341.0,0.0,0.0
2022-07-12 04:15:00+0000,108.0,,0.0,
2022-07-12 04:30:00+0000,77.0,,0.0,
2022-07-12 04:45:00+0000,0.0,,0.0,
2022-07-12 05:00:00+0000,0.0,1003.0,0.0,0.0
2022-07-12 05:15:00+0000,0.0,,0.0,
2022-07-12 05:30:00+0000,0.0,,0.0,
2022-07-12 05:45:00+0000,0.0,,0.0,
2022-07-12 06:00:00+0000,0.0,1096.0,0.0,0.0
2022-07-12 06:15:00+0000,0.0,,0.0,
2022-07-12 06:30:00+0000,0.0,,0.0,
2022-07-12 06:45:00+0000,0.0,,0.0,
2022-07-12 07:00:00+0000,0.0,1081.0,0.0,0.0
2022-07-12 07:15:00+0000,0.0,,0.0,
2022-07-12 07:30:00+0000,0.0,,0.0,
2022-07-12 07:45:00+0000,0.0,,0.0,
2022-07-12 08:00:00+0000,0.0,993.0,0.0,0.0
2022-07-12 08:15:00+0000,0.0,,0.0,
2022-07-12 08:30:00+0000,0.0,,0.0,
2022-07-12 08:45:00+0000,0.0,,0.0,
2022-07-12 09:00:00+0000,0.0,1017.0,0.0,0.0
2022-07-12 09:15:00+0000,0.0,,0.0,
2022-07-12 09:30:00+0000,0.0,,0.0,
2022-07-12 09:45:00+0000,0.0,,0.0,
2022-07-12 10:00:00+0000,0.0,999.0,0.0,0.0
2022-07-12 10:15:00+0000,0.0,,0.0,
2022-07-12 10:30:00+0000,0.0,,0.0,
2022-07-12 10:45:00+0000,0.0,,0.0,
2022-07-12 11:00:00+0000,0.0,998.0,0.0,0.0
2022-07-12 11:15:00+0000,0.0,,0.0,
2022-07-12 11:30:00+0000,0.0,,0.0,
2022-07-12 11:45:00+0000,0.0,,0.0,
2022-07-12 12:00:00+0000,0.0,836.0,0.0,0.0
2022-07-12 12:15:00+0000,0.0,,0.0,
2022-07-12 12:30:00+0000,0.0,,0.0,
2022-07-12 12:45:00+0000,0.0,,0.0,
2022-07-12 13:00:00+0000,0.0,1092.0,0.0,0.0
2022-07-12 13:15:00+0000,0.0,,0.0,
2022-07-12 13:30:00+0000,0.0,,0.0,
2022-07-12 13:45:00+0000,0.0,,0.0,
2022-07-12 14:00:00+0000,0.0,1044.0,0.0,0.0
2022-07-12 14:15:00+0000,0.0,,0.0,
2022-07-12 14:30:00+0000,0.0,,0.0,
2022-07-12 14:45:00+0000,0.0,,0.0,
2022-07-12 15:00:00+0000,0.0,966.0,0.0,0.0
2022-07-12 15:15:00+0000,0.0,,0.0,
2022-07-12 15:30:00+0000,0.0,,0.0,
2022-07-12 15:45:00+0000,0.0,,0.0,
2022-07-12 16:00:00+0000,0.0,1050.0,0.0,0.0
2022-07-12 16:15:00+0000,0.0,,0.0,
2022-07-12 16:30:00+0000,0.0,,0.0,
2022-07-12 16:45:00+0000,0.0,,0.0,
2022-07-12 17:00:00+0000,0.0,984.0,0.0,0.0
2022-07-12 17:15:00+0000,0.0,,0.0,
2022-07-12 17:30:00+0000,0.0,,0.0,
2022-07-12 17:45:00+0000,0.0,,0.0,
2022-07-12 18:00:00+0000,0.0,1029.0,0.0,0.0
2022-07-12 18:15:00+0000,0.0,,0.0,
2022-07-12 18:30:00+0000,0.0,,0.0,
2022-07-12 18:45:00+0000,0.0,,0.0,
2022-07-12 19:00:00+0000,0.0,1053.0,0.0,0.0
2022-07-12 19:15:00+0000,0.0,,0.0,
2022-07-12 19:30:00+0000,0.0,,0.0,
2022-07-12 19:45:00+0000,0.0,,0.0,
2022-07-12 20:00:00+0000,0.0,979.0,0.0,0.0
2022-07-12 20:15:00+0000,0.0,,0.0,
2022-07-12 20:30:00+0000,0.0,,0.0,
2022-07-12 20:45:00+0000,0.0,,0.0,
2022-07-12 21:00:00+0000,0.0,833.0,0.0,0.0
2022-07-12 21:15:00+0000,0.0,,0.0,
2022-07-12 21:30:00+0000,0.0,,0.0,
2022-07-12 21:45:00+0000,0.0,,0.0,
2022-07-12 22:00:00+0000,15.0,905.0,0.0,0.0
2022-07-12 22:15:00+0000,52.0,,0.0,
2022-07-12 22:30:00+0000,64.0,,0.0,
2022-07-12 22:45:00+0000,69.0,,0.0,
2022-07-12 23:00:00+0000,69.0,979.0,0.0,0.0
2022-07-12 23:15:00+0000,80.0,,0.0,
2022-07-12 23:30:00+0000,91.0,,0.0,
2022-07-12 23:45:00+0000,106.0,,0.0,
2022-07-13 00:00:00+0000,122.0,939.0,0.0,0.0
2022-07-13 00:15:00+0000,127.0,,0.0,
2022-07-13 00:30:00+0000,123.0,,0.0,
2022-07-13 00:45:00+0000,123.0,,0.0,
2022-07-13 01:00:00+0000,128.0,891.0,0.0,0.0
2022-07-13 01:15:00+0000,124.0,,0.0,
2022-07-13 01:30:00+0000,125.0,,0.0,
2022-07-13 01:45:00+0000,129.0,,0.0,
2022-07-13 02:00:00+0000,162.0,896.0,0.0,0.0
2022-07-13 02:15:00+0000,177.0,,0.0,
2022-07-13 02:30:00+0000,165.0,,0.0,
2022-07-13 02:45:00+0000,161.0,,0.0,
2022-07-13 03:00:00+0000,126.0,809.0,0.0,0.0
2022-07-13 03:15:00+0000,118.0,,0.0,
2022-07-13 03:30:00+0000,85.0,,0.0,
2022-07-13 03:45:00+0000,41.0,,0.0,
2022-07-13 04:00:00+0000,1.0,808.0,0.0,0.0
2022-07-13 04:15:00+0000,0.0,,0.0,
2022-07-13 04:30:00+0000,0.0,,0.0,
2022-07-13 04:45:00+0000,0.0,,0.0,
2022-07-13 05:00:00+0000,0.0,918.0,0.0,0.0
2022-07-13 05:15:00+0000,0.0,,0.0,
2022-07-13 05:30:00+0000,0.0,,0.0,
2022-07-13 05:45:00+0000,0.0,,0.0,
2022-07-13 06:00:00+0000,0.0,997.0,0.0,0.0
2022-07-13 06:15:00+0000,0.0,,0.0,
2022-07-13 06:30:00+0000,0.0,,0.0,
2022-07-13 06:45:00+0000,0.0,,0.0,
2022-07-13 07:00:00+0000,0.0,857.0,0.0,0.0
2022-07-13 07:15:00+0000,0.0,,0.0,
2022-07-13 07:30:00+0000,0.0,,0.0,
2022-07-13 07:45:00+0000,0.0,,0.0,
2022-07-13 08:00:00+0000,0.0,998.0,0.0,0.0
2022-07-13 08:15:00+0000,0.0,,0.0,
2022-07-13 08:30:00+0000,0.0,,0.0,
2022-07-13 08:45:00+0000,0.0,,0.0,
2022-07-13 09:00:00+0000,0.0,961.0,0.0,0.0
2022-07-13 09:15:00+0000,0.0,,0.0,
2022-07-13 09:30:00+0000,0.0,,0.0,
2022-07-13 09:45:00+0000,0.0,,0.0,
2022-07-13 10:00:00+0000,0.0,792.0,0.0,0.0
2022-07-13 10:15:00+0000,0.0,,0.0,
2022-07-13 10:30:00+0000,0.0,,0.0,
2022-07-13 10:45:00+0000,0.0,,0.0,
2022-07-13 11:00:00+0000,0.0,880.0,0.0,0.0
2022-07-13 11:15:00+0000,0.0,,0.0,
2022-07-13 11:30:00+0000,0.0,,0.0,
2022-07-13 11:45:00+0000,0.0,,0.0,
2022-07-13 12:00:00+0000,0.0,867.0,0.0,0.0
2022-07-13 12:15:00+0000,0.0,,0.0,
2022-07-13 12:30:00+0000,0.0,,0.0,
2022-07-13 12:45:00+0000,0.0,,0.0,
2022-07-13 13:00:00+0000,0.0,910.0,0.0,0.0
2022-07-13 13:15:00+0000,0.0,,0.0,
2022-07-13 13:30:00+0000,0.0,,0.0,
2022-07-13 13:45:00+0000,0.0,,0.0,
2022-07-13 14:00:00+0000,0.0,922.0,0.0,0.0
2022-07-13 14:15:00+0000,0.0,,0.0,
2022-07-13 14:30:00+0000,0.0,,0.0,
2022-07-13 14:45:00+0000,0.0,,0.0,
2022-07-13 15:00:00+0000,0.0,866.0,0.0,0.0
2022-07-13 15:15:00+0000,0.0,,0.0,
2022-07-13 15:30:00+0000,0.0,,0.0,
2022-07-13 15:45:00+0000,0.0,,0.0,
2022-07-13 16:00:00+0000,0.0,854.0,0.0,0.0
2022-07-13 16:15:00+0000,0.0,,0.0,
2022-07-13 16:30:00+0000,0.0,,0.0,
2022-07-13 16:45:00+0000,0.0,,0.0,
2022-07-13 17:00:00+0000,0.0,1096.0,0.0,0.0
2022-07-13 17:15:00+0000,0.0,,0.0,
2022-07-13 17:30:00+0000,0.0,,0.0,
2022-07-13 17:45:00+0000,0.0,,0.0,
2022-07-13 18:00:00+0000,0.0,1043.0,0.0,0.0
2022-07-13 18:15:00+0000,0.0,,0.0,
2022-07-13 18:30:00+0000,0.0,,0.0,
2022-07-13 18:45:00+0000,0.0,,0.0,
2022-07-13 19:00:00+0000,0.0,1020.0,0.0,0.0
2022-07-13 19:15:00+0000,0.0,,0.0,
2022-07-13 19:30:00+0000,0.0,,0.0,
2022-07-13 19:45:00+0000,0.0,,0.0,
2022-07-13 20:00:00+0000,0.0,903.0,0.0,0.0
2022-07-13 20:15:00+0000,0.0,,0.0,
2022-07-13 20:30:00+0000,0.0,,0.0,
2022-07-13 20:45:00+0000,0.0,,0.0,
2022-07-13 21:00:00+0000,0.0,683.0,0.0,0.0
2022-07-13 21:15:00+0000,0.0,,0.0,
2022-07-13 21:30:00+0000,0.0,,0.0,
2022-07-13 21:45:00+0000,0.0,,0.0,
2022-07-13 22:00:00+0000,0.0,864.0,0.0,0.0
2022-07-13 22:15:00+0000,0.0,,0.0,
2022-07-13 22:30:00+0000,0.0,,0.0,
2022-07-13 22:45:00+0000,0.0,,0.0,
2022-07-13 23:00:00+0000,18.0,846.0,0.0,0.0
2022-07-13 23:15:00+0000,56.0,,0.0,
2022-07-13 23:30:00+0000,68.0,,0.0,
2022-07-13 23:45:00+0000,75.0,,0.0,
2022-07-14 00:00:00+0000,94.0,853.0,0.0,0.0
2022-07-14 00:15:00+0000,97.0,,0.0,
2022-07-14 00:30:00+0000,95.0,,0.0,
2022-07-14 00:45:00+0000,95.0,,0.0,
2022-07-14 01:00:00+0000,129.0,852.0,0.0,0.0
2022-07-14 01:15:00+0000,143.0,,0.0,
2022-07-14 01:30:00+0000,139.0,,0.0,
2022-07-14 01:45:00+0000,119.0,,0.0,
2022-07-14 02:00:00+0000,117.0,744.0,0.0,0.0
2022-07-14 02:15:00+0000,130.0,,0.0,
2022-07-14 02:30:00+0000,134.0,,0.0,
2022-07-14 02:45:00+0000,131.0,,0.0,
2022-07-14 03:00:00+0000,190.0,646.0,0.0,0.0
2022-07-14 03:15:00+0000,139.0,,0.0,
2022-07-14 03:30:00+0000,36.0,,0.0,
2022-07-14 03:45:00+0000,0.0,,0.0,
2022-07-14 04:00:00+0000,0.0,685.0,0.0,0.0
2022-07-14 04:15:00+0000,0.0,,0.0,
2022-07-14 04:30:00+0000,0.0,,0.0,
2022-07-14 04:45:00+0000,0.0,,0.0,
2022-07-14 05:00:00+0000,0.0,739.0,0.0,0.0
2022-07-14 05:15:00+0000,0.0,,0.0,
2022-07-14 05:30:00+0000,0.0,,0.0,
2022-07-14 05:45:00+0000,0.0,,0.0,
2022-07-14 06:00:00+0000,0.0,803.0,0.0,0.0
2022-07-14 06:15:00+0000,0.0,,0.0,
2022-07-14 06:30:00+0000,0.0,,0.0,
2022-07-14 06:45:00+0000,0.0,,0.0,
2022-07-14 07:00:00+0000,0.0,918.0,0.0,0.0
2022-07-14 07:15:00+0000,0.0,,0.0,
2022-07-14 07:30:00+0000,0.0,,0.0,
2022-07-14 07:45:00+0000,0.0,,0.0,
2022-07-14 08:00:00+0000,0.0,934.0,0.0,0.0
2022-07-14 08:15:00+0000,0.0,,0.0,
2022-07-14 08:30:00+0000,0.0,,0.0,
2022-07-14 08:45:00+0000,0.0,,0.0,
2022-07-14 09:00:00+0000,0.0,879.0,0.0,0.0
2022-07-14 09:15:00+0000,0.0,,0.0,
2022-07-14 09:30:00+0000,0.0,,0.0,
2022-07-14 09:45:00+0000,0.0,,0.0,
2022-07-14 10:00:00+0000,0.0,807.0,0.0,0.0
2022-07-14 10:15:00+0000,0.0,,0.0,
2022-07-14 10:30:00+0000,0.0,,0.0,
2022-07-14 10:45:00+0000,0.0,,0.0,
2022-07-14 11:00:00+0000,0.0,797.0,0.0,0.0
2022-07-14 11:15:00+0000,0.0,,0.0,
2022-07-14 11:30:00+0000,0.0,,0.0,
2022-07-14 11:45:00+0000,0.0,,0.0,
2022-07-14 12:00:00+0000,0.0,899.0,0.0,0.0
2022-07-14 12:15:00+0000,0.0,,0.0,
2022-07-14 12:30:00+0000,0.0,,0.0,
2022-07-14 12:45:00+0000,0.0,,0.0,
2022-07-14 13:00:00+0000,0.0,918.0,0.0,0.0
2022-07-14 13:15:00+0000,0.0,,0.0,
2022-07-14 13:30:00+0000,0.0,,0.0,
2022-07-14 13:45:00+0000,0.0,,0.0,
2022-07-14 14:00:00+0000,0.0,953.0,0.0,0.0
2022-07-14 14:15:00+0000,0.0,,0.0,
2022-07-14 14:30:00+0000,0.0,,0.0,
2022-07-14 14:45:00+0000,0.0,,0.0,
2022-07-14 15:00:00+0000,0.0,827.0,0.0,0.0
2022-07-14 15:15:00+0000,0.0,,0.0,
2022-07-14 15:30:00+0000,0.0,,0.0,
2022-07-14 15:45:00+0000,0.0,,0.0,
2022-07-14 16:00:00+0000,0.0,989.0,0.0,0.0
2022-07-14 16:15:00+0000,0.0,,0.0,
2022-07-14 16:30:00+0000,0.0,,0.0,
2022-07-14 16:45:00+0000,0.0,,0.0,
2022-07-14 17:00:00+0000,0.0,1022.0,0.0,0.0
2022-07-14 17:15:00+0000,0.0,,0.0,
2022-07-14 17:30:00+0000,0.0,,0.0,
2022-07-14 17:45:00+0000,0.0,,0.0,
2022-07-14 18:00:00+0000,0.0,978.0,0.0,0.0
2022-07-14 18:15:00+0000,0.0,,0.0,
2022-07-14 18:30:00+0000,0.0,,0.0,
2022-07-14 18:45:00+0000,0.0,,0.0,
2022-07-14 19:00:00+0000,0.0,1168.0,0.0,0.0
2022-07-14 19:15:00+0000,0.0,,0.0,
2022-07-14 19:30:00+0000,0.0,,0.0,
2022-07-14 19:45:00+0000,0.0,,0.0,
2022-07-14 20:00:00+0000,0.0,1037.0,0.0,0.0
2022-07-14 20:15:00+0000,0.0,,0.0,
2022-07-14 20:30:00+0000,0.0,,0.0,
2022-07-14 20:45:00+0000,0.0,,0.0,
2022-07-14 21:00:00+0000,0.0,1009.0,0.0,0.0
2022-07-14 21:15:00+0000,0.0,,0.0,
2022-07-14 21:30:00+0000,0.0,,0.0,
2022-07-14 21:45:00+0000,0.0,,0.0,
2022-07-14 22:00:00+0000,0.0,1085.0,0.0,0.0
2022-07-14 22:15:00+0000,0.0,,0.0,
2022-07-14 22:30:00+0000,0.0,,0.0,
2022-07-14 22:45:00+0000,0.0,,0.0,
2022-07-14 23:00:00+0000,0.0,1018.0,0.0,0.0
2022-07-14 23:15:00+0000,0.0,,0.0,
2022-07-14 23:30:00+0000,0.0,,0.0,
2022-07-14 23:45:00+0000,0.0,,0.0,
2022-07-15 00:00:00+0000,6.0,1107.0,0.0,0.0
2022-07-15 00:15:00+0000,4.0,,0.0,
2022-07-15 00:30:00+0000,6.0,,0.0,
2022-07-15 00:45:00+0000,4.0,,0.0,
2022-07-15 01:00:00+0000,32.0,1034.0,0.0,0.0
2022-07-15 01:15:00+0000,41.0,,0.0,
2022-07-15 01:30:00+0000,31.0,,0.0,
2022-07-15 01:45:00+0000,26.0,,0.0,
2022-07-15 02:00:00+0000,23.0,1030.0,0.0,0.0
2022-07-15 02:15:00+0000,33.0,,0.0,
2022-07-15 02:30:00+0000,34.0,,0.0,
2022-07-15 02:45:00+0000,48.0,,0.0,
2022-07-15 03:00:00+0000,32.0,890.0,0.0,0.0
2022-07-15 03:15:00+0000,4.0,,0.0,
2022-07-15 03:30:00+0000,1.0,,0.0,
2022-07-15 03:45:00+0000,0.0,,0.0,
2022-07-15 04:00:00+0000,0.0,955.0,0.0,0.0
2022-07-15 04:15:00+0000,0.0,,0.0,
2022-07-15 04:30:00+0000,0.0,,0.0,
2022-07-15 04:45:00+0000,0.0,,0.0,
2022-07-15 05:00:00+0000,0.0,902.0,0.0,0.0
2022-07-15 05:15:00+0000,0.0,,0.0,
2022-07-15 05:30:00+0000,0.0,,0.0,
2022-07-15 05:45:00+0000,0.0,,0.0,
2022-07-15 06:00:00+0000,0.0,1072.0,0.0,0.0
2022-07-15 06:15:00+0000,0.0,,0.0,
2022-07-15 06:30:00+0000,0.0,,0.0,
2022-07-15 06:45:00+0000,0.0,,0.0,
2022-07-15 07:00:00+0000,0.0,898.0,0.0,0.0
2022-07-15 07:15:00+0000,0.0,,0.0,
2022-07-15 07:30:00+0000,0.0,,0.0,
2022-07-15 07:45:00+0000,0.0,,0.0,
2022-07-15 08:00:00+0000,0.0,921.0,0.0,0.0
2022-07-15 08:15:00+0000,0.0,,0.0,
2022-07-15 08:30:00+0000,0.0,,0.0,
2022-07-15 08:45:00+0000,0.0,,0.0,
2022-07-15 09:00:00+0000,0.0,895.0,0.0,0.0
2022-07-15 09:15:00+0000,0.0,,0.0,
2022-07-15 09:30:00+0000,0.0,,0.0,
2022-07-15 09:45:00+0000,0.0,,0.0,
2022-07-15 10:00:00+0000,0.0,902.0,0.0,0.0
2022-07-15 10:15:00+0000,0.0,,0.0,
2022-07-15 10:30:00+0000,0.0,,0.0,
2022-07-15 10:45:00+0000,0.0,,0.0,
2022-07-15 11:00:00+0000,0.0,931.0,0.0,0.0
2022-07-15 11:15:00+0000,0.0,,0.0,
2022-07-15 11:30:00+0000,0.0,,0.0,
2022-07-15 11:45:00+0000,0.0,,0.0,
2022-07-15 12:00:00+0000,0.0,910.0,0.0,0.0
2022-07-15 12:15:00+0000,0.0,,0.0,
2022-07-15 12:30:00+0000,0.0,,0.0,
2022-07-15 12:45:00+0000,0.0,,0.0,
2022-07-15 13:00:00+0000,0.0,792.0,0.0,0.0
2022-07-15 13:15:00+0000,0.0,,0.0,
2022-07-15 13:30:00+0000,0.0,,0.0,
2022-07-15 13:45:00+0000,0.0,,0.0,
2022-07-15 14:00:00+0000,0.0,925.0,0.0,0.0
2022-07-15 14:15:00+0000,0.0,,0.0,
2022-07-15 14:30:00+0000,0.0,,0.0,
2022-07-15 14:45:00+0000,0.0,,0.0,
2022-07-15 15:00:00+0000,0.0,1040.0,0.0,0.0
2022-07-15 15:15:00+0000,0.0,,0.0,
2022-07-15 15:30:00+0000,0.0,,0.0,
2022-07-15 15:45:00+0000,0.0,,0.0,
2022-07-15 16:00:00+0000,0.0,1034.0,0.0,0.0
2022-07-15 16:15:00+0000,0.0,,0.0,
2022-07-15 16:30:00+0000,0.0,,0.0,
2022-07-15 16:45:00+0000,0.0,,0.0,
2022-07-15 17:00:00+0000,0.0,944.0,0.0,0.0
2022-07-15 17:15:00+0000,0.0,,0.0,
2022-07-15 17:30:00+0000,0.0,,0.0,
2022-07-15 17:45:00+0000,0.0,,0.0,
2022-07-15 18:00:00+0000,0.0,1044.0,0.0,0.0
2022-07-15 18:15:00+0000,0.0,,0.0,
2022-07-15 18:30:00+0000,0.0,,0.0,
2022-07-15 18:45:00+0000,0.0,,0.0,
2022-07-15 19:00:00+0000,0.0,1034.0,0.0,0.0
2022-07-15 19:15:00+0000,0.0,,0.0,
2022-07-15 19:30:00+0000,0.0,,0.0,
2022-07-15 19:45:00+0000,0.0,,0.0,
2022-07-15 20:00:00+0000,0.0,1039.0,0.0,0.0
2022-07-15 20:15:00+0000,0.0,,0.0,
2022-07-15 20:30:00+0000,0.0,,0.0,
2022-07-15 20:45:00+0000,0.0,,0.0,
2022-07-15 21:00:00+0000,0.0,955.0,0.0,0.0
2022-07-15 21:15:00+0000,0.0,,0.0,
2022-07-15 21:30:00+0000,0.0,,0.0,
2022-07-15 21:45:00+0000,0.0,,0.0,
2022-07-15 22:00:00+0000,0.0,942.0,0.0,0.0
2022-07-15 22:15:00+0000,0.0,,0.0,
2022-07-15 22:30:00+0000,0.0,,0.0,
2022-07-15 22:45:00+0000,0.0,,0.0,
2022-07-15 23:00:00+0000,0.0,919.0,0.0,0.0
2022-07-15 23:15:00+0000,0.0,,0.0,
2022-07-15 23:30:00+0000,0.0,,0.0,
2022-07-15 23:45:00+0000,0.0,,0.0,
2022-07-16 00:00:00+0000,5.0,929.0,0.0,0.0
2022-07-16 00:15:00+0000,7.0,,0.0,
2022-07-16 00:30:00+0000,15.0,,0.0,
2022-07-16 00:45:00+0000,18.0,,0.0,
2022-07-16 01:00:00+0000,32.0,826.0,0.0,0.0
2022-07-16 01:15:00+0000,27.0,,0.0,
2022-07-16 01:30:00+0000,35.0,,0.0,
2022-07-16 01:45:00+0000,35.0,,0.0,
2022-07-16 02:00:00+0000,32.0,866.0,0.0,0.0
2022-07-16 02:15:00+0000,32.0,,0.0,
2022-07-16 02:30:00+0000,35.0,,0.0,
2022-07-16 02:45:00+0000,43.0,,0.0,
2022-07-16 03:00:00+0000,15.0,852.0,0.0,0.0
2022-07-16 03:15:00+0000,22.0,,0.0,
2022-07-16 03:30:00+0000,22.0,,0.0,
2022-07-16 03:45:00+0000,23.0,,0.0,
2022-07-16 04:00:00+0000,31.0,682.0,0.0,0.0
2022-07-16 04:15:00+0000,16.0,,0.0,
2022-07-16 04:30:00+0000,10.0,,0.0,
2022-07-16 04:45:00+0000,5.0,,0.0,
2022-07-16 05:00:00+0000,3.0,713.0,0.0,0.0
2022-07-16 05:15:00+0000,0.0,,0.0,
2022-07-16 05:30:00+0000,0.0,,0.0,
2022-07-16 05:45:00+0000,0.0,,0.0,
2022-07-16 06:00:00+0000,0.0,772.0,0.0,0.0
2022-07-16 06:15:00+0000,0.0,,0.0,
2022-07-16 06:30:00+0000,0.0,,0.0,
2022-07-16 06:45:00+0000,0.0,,0.0,
2022-07-16 07:00:00+0000,0.0,600.0,0.0,0.0
2022-07-16 07:15:00+0000,0.0,,0.0,
2022-07-16 07:30:00+0000,0.0,,0.0,
2022-07-16 07:45:00+0000,0.0,,0.0,
2022-07-16 08:00:00+0000,0.0,754.0,0.0,0.0
2022-07-16 08:15:00+0000,0.0,,0.0,
2022-07-16 08:30:00+0000,0.0,,0.0,
2022-07-16 08:45:00+0000,0.0,,0.0,
2022-07-16 09:00:00+0000,0.0,808.0,0.0,0.0
2022-07-16 09:15:00+0000,0.0,,0.0,
2022-07-16 09:30:00+0000,0.0,,0.0,
2022-07-16 09:45:00+0000,0.0,,0.0,
2022-07-16 10:00:00+0000,0.0,1040.0,0.0,0.0
2022-07-16 10:15:00+0000,0.0,,0.0,
2022-07-16 10:30:00+0000,0.0,,0.0,
2022-07-16 10:45:00+0000,0.0,,0.0,
2022-07-16 11:00:00+0000,0.0,1023.0,0.0,0.0
2022-07-16 11:15:00+0000,0.0,,0.0,
2022-07-16 11:30:00+0000,0.0,,0.0,
2022-07-16 11:45:00+0000,0.0,,0.0,
2022-07-16 12:00:00+0000,0.0,974.0,0.0,0.0
2022-07-16 12:15:00+0000,0.0,,0.0,
2022-07-16 12:30:00+0000,0.0,,0.0,
2022-07-16 12:45:00+0000,0.0,,0.0,
2022-07-16 13:00:00+0000,0.0,964.0,0.0,0.0
2022-07-16 13:15:00+0000,0.0,,0.0,
2022-07-16 13:30:00+0000,0.0,,0.0,
2022-07-16 13:45:00+0000,0.0,,0.0,
2022-07-16 14:00:00+0000,0.0,955.0,0.0,0.0
2022-07-16 14:15:00+0000,0.0,,0.0,
2022-07-16 14:30:00+0000,0.0,,0.0,
2022-07-16 14:45:00+0000,0.0,,0.0,
2022-07-16 15:00:00+0000,0.0,1054.0,0.0,0.0
2022-07-16 15:15:00+0000,0.0,,0.0,
2022-07-16 15:30:00+0000,0.0,,0.0,
2022-07-16 15:45:00+0000,0.0,,0.0,
2022-07-16 16:00:00+0000,0.0,954.0,0.0,0.0
2022-07-16 16:15:00+0000,0.0,,0.0,
