,CCGT,CHP,H2 turbine,Imports_Exports,battery storage,distribution network,offshore wind,onshore wind,power-to-gas,solar,solar curtailment,onshore curtailment,offshore curtailment,V2G
2013-01-26 23:00:00,5.75686226647352E-07,9.64395493294976E-07,2.8899128259461E-07,-11.5680866485975,-2.26004238393845E-05,-30.3847571154888,49.2204015186067,36.6946272026992,-43.9621649745634,0,0,-2.16993184210423E-06,-3.30967815612714E-06,2.27207848077487E-06
2013-01-27 00:00:00,5.7413996147006E-07,9.50426774892982E-07,2.87586187741096E-07,-17.3232910880041,-9.9449890877544E-07,-26.5306592753458,49.2204023177911,38.5957129107302,-43.9621663163382,0,0,-2.19879883684371E-06,-3.3488627233292E-06,2.28452760425218E-06
2013-01-27 01:00:00,5.70317678530371E-07,9.22043990052863E-07,2.84659855462218E-07,-17.8274305026235,-1.41347023961496,-26.3847017124361,49.2204023177911,40.3673664548861,-43.9621683608089,0,0,-2.29477800689892E-06,-3.47544975530443E-06,2.35937862315843E-06
2013-01-27 02:00:00,5.70367151177376E-07,9.22259459639628E-07,2.84664179582996E-07,-17.0726942454066,-3.22605000665465,-27.1356970217366,49.2204023177911,42.176205245964,-43.9621683146343,0,0,-2.30166975870816E-06,-3.47174185537281E-06,2.34308090023847E-06
2013-01-27 03:00:00,5.70395534099917E-07,9.22406447666299E-07,2.84627307545039E-07,-16.5909093890544,-2.28129787375001,-29.4268480986949,49.2204023177911,43.0408193190029,-43.9621682904128,0,0,-2.30480779691789E-06,-3.46995205064806E-06,2.33459996857027E-06
2013-01-27 04:00:00,5.74977825585426E-07,9.57055119604278E-07,2.88096865262251E-07,-16.3081060939045,0.934332579059558,-33.3815427233025,49.2204023177911,43.4970770483307,-43.9621656050747,0,0,-2.20104435675239E-06,-3.31568628872366E-06,2.23289510816606E-06
2013-01-27 05:00:00,5.75081891924351E-07,9.57351325118488E-07,2.87991625420885E-07,-16.7863204052146,0.62418568355242,-33.9100852419759,49.2204023177911,44.8139807113978,-43.962165559153,0,0,-2.20313837621688E-06,-3.30991650045726E-06,2.24099520870287E-06
2013-01-27 06:00:00,5.7361801375278E-07,9.51059807805423E-07,2.86679382036603E-07,-16.9549956073206,0.0277684407011523,-34.0905780904465,49.2204023177911,45.7595665373826,-43.9621659922597,0,0,-2.24367573946438E-06,-3.35349564524687E-06,2.28564497854781E-06
2013-01-27 07:00:00,5.70300542746545E-07,9.21894590434578E-07,2.83802145121665E-07,-16.1645743030614,-0.770964633883076,-34.4927112532593,49.2204023177911,46.1700141013901,-43.9621682766755,0,0,-2.31684291406964E-06,-3.46372441886743E-06,2.3722509890287E-06
2013-01-27 08:00:00,5.73047451016131E-07,9.40896855835672E-07,2.85497397234911E-07,-16.5386187541601,2.27898751139654E-05,-34.9693804027438,49.2204023177911,46.2497386649262,-43.9621669474682,0,0,-2.25071100521745E-06,-3.36909592653045E-06,2.31861269639545E-06
2013-01-27 09:00:00,5.73038602949429E-07,9.37185472504558E-07,2.85422506843835E-07,-17.6861646686887,-1.29456669487627E-05,-34.304466280263,49.2204023177911,46.294248750881,-43.9621674388821,0.43816170308838,-3.63396770762612E-06,-2.26983599191044E-06,-3.39548172447041E-06,2.34511806116199E-06
2013-01-27 10:00:00,5.71520061618076E-07,9.26061594175981E-07,2.84138009128271E-07,-18.2774411802408,-0.00111997294306524,-33.9121371010949,49.2204023177911,46.3072393421168,-43.9621682025873,0.625226896328107,-3.81039714368581E-06,-2.30593202354612E-06,-3.44778184333089E-06,2.38423097035403E-06
2013-01-27 11:00:00,5.70803204611591E-07,9.21643672774547E-07,2.83696895120294E-07,-6.14041853547754,-12.4210490498042,-33.7012650871885,49.2204023177911,46.3089106433697,-43.9621685039803,0.695590446011059,-3.87254817324175E-06,-2.3228722877775E-06,-3.47224329628118E-06,2.40379136612328E-06
2013-01-27 12:00:00,5.71168284768803E-07,9.21695532532024E-07,2.84237251507316E-07,-6.76501153182297,-12.4210888377605,-33.2187590776367,49.2204023177911,46.2890000210477,-43.9621686466571,0.857628115254861,-3.98313613165824E-06,-2.32773898005689E-06,-3.48051998143201E-06,2.4110290111431E-06
2013-01-27 13:00:00,5.71642725688596E-07,9.23479808191263E-07,2.84854447890048E-07,-8.06512191210041,-12.4210906004505,-32.0886736102908,49.2204023177911,46.0893731478413,-43.9621686640275,1.22728179690301,-4.10597999721743E-06,-2.32532447262201E-06,-3.4792925082621E-06,2.40852209800676E-06
2013-01-27 14:00:00,5.72486569784615E-07,9.28232716957153E-07,2.86019738495019E-07,-9.64270089956934,-12.4210682084081,-30.2159018117599,49.2204023177911,45.1319472599634,-43.9621685763427,1.88949248019786,-4.23537254052136E-06,-2.31300846257909E-06,-3.46971051396135E-06,2.40473765158273E-06
2013-01-27 15:00:00,5.7632231956654E-07,9.59138483610875E-07,2.88801512948443E-07,-16.5726210890054,9.54494628380701E-05,-32.5740298609871,49.2203995760308,42.7610669895036,-43.9621662216052,1.12725693758153,-3.90434587518699E-06,-2.20574758554903E-06,-3.3277386348882E-06,2.30364130188032E-06
2013-01-27 16:00:00,5.74444882336544E-07,1.13907790723028E-06,2.86741852553893E-07,-10.1598782999637,9.73883045363447E-05,-35.3951905754647,49.2203011522289,40.2968348437534,-43.9621661922041,0,0,-2.20098321756268E-06,-3.33880602699937E-06,1.70687076931959E-06
2013-01-27 17:00:00,5.74812744043778E-07,1.13938076889605E-06,2.87190996472503E-07,-7.45671954277453,0.000195212683958801,-35.3951903956802,49.2202738905947,37.593605058834,-43.9621659666588,0,0,-2.18987851485508E-06,-3.33440209867098E-06,1.72919080043308E-06
2013-01-27 18:00:00,5.75149986678694E-07,1.14112001881881E-06,2.87607006710228E-07,-5.20297157657244,0.000844670757948975,-35.3951903734384,49.220291743633,35.3391894970103,-43.9621657467474,0,0,-2.17009788173073E-06,-3.32654435203293E-06,1.73313065202373E-06
2013-01-27 19:00:00,5.75044140360371E-07,1.14175696553626E-06,2.87705678854403E-07,-5.84976070922353,0.000657051162873414,-35.3951904218006,49.2203962293942,35.9860614641095,-43.9621657721022,0,0,-2.1754879950322E-06,-3.32878135542077E-06,1.72999516670284E-06
2013-01-27 20:00:00,5.7473420379195E-07,9.55716098995021E-07,2.87640720590678E-07,-8.70682421627378,0.000444579218350742,-34.7095816543017,49.2204023177911,38.1577222911989,-43.9621658542344,0,0,-2.18250718080526E-06,-3.32869189395389E-06,2.30855766713634E-06
2013-01-27 21:00:00,5.74595005912676E-07,9.55129625729425E-07,2.87657304943249E-07,-13.6072771689939,0.000302209372003357,-31.1288357373018,49.2204023177911,39.4775717905355,-43.9621659235944,0,0,-2.19056363903292E-06,-3.33053973887134E-06,2.30073695713269E-06
2013-01-27 22:00:00,5.74163213336823E-07,9.52013253294136E-07,2.8739978319794E-07,-18.7813372588015,0.000113361252365055,-28.0185159537255,49.2204023177911,41.5415012953853,-43.9621662151612,0,0,-2.20844555565236E-06,-3.34174806004536E-06,2.29848703285662E-06
2013-01-27 23:00:00,5.7236624936392E-07,9.38388339531412E-07,2.86037787590466E-07,-18.4452186236419,-1.15851756823894E-05,-26.3021017180513,49.2204023177911,39.4890946680486,-43.9621673331543,0,0,-2.23703017582011E-06,-3.40025244612771E-06,2.32540866216576E-06
2013-01-28 00:00:00,5.72398966223682E-07,9.38699637696844E-07,2.86084345971543E-07,-18.0047609568942,-1.08458179873647E-05,-25.4670176689754,49.2204023177911,38.2135522116422,-43.9621673237698,0,0,-2.22952535284548E-06,-3.39962060970099E-06,2.30809885627567E-06
2013-01-28 01:00:00,5.72563449951208E-07,9.40063169940596E-07,2.86231335070619E-07,-14.4475811035049,-6.61076369324236E-06,-25.3054038375067,49.2203071492668,34.4948493712394,-43.96216725232,0,0,-2.21262851835036E-06,-3.39955941306758E-06,2.29541369747675E-06
2013-01-28 02:00:00,5.72793157517262E-07,9.41511737141327E-07,2.86321368334805E-07,-12.5630311491177,-7.57697780290327E-07,-25.8470501511352,49.220373159117,33.15187374462,-43.9621671548739,0,0,-2.20000911849638E-06,-3.39337673085894E-06,2.29037818894579E-06
2013-01-28 03:00:00,5.7497932162199E-07,9.57870874184086E-07,2.87891718652166E-07,-11.8396387957965,0.000900071293067725,-28.0152302367679,49.2203989132812,34.5957332988737,-43.9621657673645,0,0,-2.16300967258576E-06,-3.32474293509141E-06,2.25410497979351E-06
2013-01-28 04:00:00,5.75253922740533E-07,9.59031797808141E-07,2.87863546064936E-07,-19.0159820140906,12.0333209392037,-33.5677869045741,49.2203902101427,35.2922208816206,-43.9621656625397,0,0,-2.1634904981056E-06,-3.31901984974624E-06,2.27404589261341E-06
2013-01-28 05:00:00,5.75310745870183E-07,1.14884472795152E-06,2.87678874741864E-07,-15.7809705857501,12.4198478407904,-35.3951906895037,49.2202637307507,33.4982134879793,-43.9621655671286,0,0,-2.15092576195275E-06,-3.31613801028177E-06,1.67915557545059E-06
2013-01-28 06:00:00,5.75201101394961E-07,1.1466674174152E-06,2.87369134400533E-07,-7.96466443358592,4.20323096194777,-35.3951927801965,49.220398501836,33.8983925675767,-43.9621656284662,0,0,-2.15387765376818E-06,-3.31654500448194E-06,7.15443887652733E-07
2013-01-28 07:00:00,5.75243018833968E-07,1.14870410369544E-06,2.87235159115086E-07,-15.9522329761879,12.4152597681962,-35.3951927283159,49.2202710710015,33.6740595726938,-43.9621655666799,0,0,-2.1490086828635E-06,-3.31093893380621E-06,7.43542490582998E-07
2013-01-28 08:00:00,5.77431879178671E-07,1.16560151839895E-06,2.89708687330737E-07,-16.5483546942665,12.4205438016036,-35.395190978034,49.1732364976291,32.6774521013243,-43.9621653189961,1.63448034146633,-3.66079063047624E-06,-2.12470275823762E-06,-3.2808497322932E-06,1.68319055635302E-06
2013-01-28 09:00:00,5.33057813037368E-07,8.11347578169639E-07,2.56962993179653E-07,-7.6940709876259,-6.72300056504325E-05,-33.6111601634484,49.1643813515024,30.5479444426143,-43.9621738058434,5.55515941192574,-7.92840560308177E-06,-3.87217856052757E-06,-5.95231155700298E-06,4.16330730396421E-06
2013-01-28 10:00:00,5.31042832243379E-07,8.04313312717833E-07,2.54664966864915E-07,-2.97863295907265,-11.4815441370235,-27.0431047588478,49.1604359781125,28.3988459926144,-43.9621738566468,7.90619359319215,-1.42384530419429E-05,-3.97796262393513E-06,-6.15156687917523E-06,4.28436157384507E-06
2013-01-28 11:00:00,5.308717737289E-07,8.04422849503564E-07,2.54534198796684E-07,-4.63924328966056,-12.4204758665626,-25.4620831180824,49.0999333373012,29.159659602212,-43.9621738648509,8.22440871530389,-1.98665782733525E-05,-3.98968239630904E-06,-6.15280258647788E-06,4.28795608709639E-06
2013-01-28 12:00:00,5.30725732964833E-07,8.0342060398742E-07,2.54339998587625E-07,-6.87602584485415,-12.4209776567001,-27.0023077845435,49.1990659057581,33.5724620203581,-43.9621738898535,7.48998181885419,-1.87714215709147E-05,-4.05884814642832E-06,-6.19612147484847E-06,4.3136680940062E-06
2013-01-28 13:00:00,5.3317293463117E-07,8.1018762286411E-07,2.5629119727215E-07,-14.35585632821,0.00028536240306618,-27.9399272279054,49.2182709499948,30.0232595734252,-43.9621737804083,7.01616263809808,-1.6184506780309E-05,-3.82758915361592E-06,-5.90763867018982E-06,4.10703991259495E-06
2013-01-28 14:00:00,5.33200812184119E-07,8.09137152197101E-07,2.56343772985216E-07,-5.88768003790841,0.00031256465874701,-33.704881807515,49.2099902652597,29.574876278801,-43.9621737905124,4.76957761110866,-1.61015702989987E-05,-3.83511614950294E-06,-5.91779135662745E-06,4.13316969526506E-06
2013-01-28 15:00:00,5.33164522514952E-07,8.0335168607731E-07,2.55158221482705E-07,-15.8039382140675,12.4151655539058,-35.3951915861873,49.2200923853275,32.4141850279904,-43.9621738084692,1.11187333889652,-6.07067293423783E-06,-3.85181012711655E-06,-5.88570496704732E-06,2.44193582857604E-06
2013-01-28 16:00:00,5.31456902706836E-07,9.52608217644912E-07,2.53419173025064E-07,-16.5075773320052,9.14737047459958,-35.3951928420665,49.2204016319919,37.4971801519032,-43.9621737804211,0,0,-3.91706222762878E-06,-5.90836134981093E-06,7.37056663609808E-07
2013-01-28 17:00:00,5.31409882449696E-07,9.51078430285063E-07,2.53394949353045E-07,-17.3893147750476,5.34249438962496,-35.3951928501361,49.2204023177911,42.1837930340885,-43.9621737833399,0,0,-3.94096741933936E-06,-5.90407156445691E-06,7.40633065104061E-07
2013-01-28 18:00:00,5.31502801714985E-07,9.50409390991101E-07,2.53538799274435E-07,-17.5425386623812,2.25607649652662,-35.3951926792617,49.2204023177911,45.4234331120225,-43.9621737827155,0,0,-3.96221660253104E-06,-5.89738703144176E-06,1.72093499122181E-06
2013-01-28 19:00:00,5.31582888328859E-07,9.52804947754441E-07,2.53719831595175E-07,-18.4437153708322,2.42076312428094,-35.3951927865722,49.2203697831506,46.15995591678,-43.9621737817897,0,0,-3.963930594864E-06,-5.89223209420023E-06,1.63286228291433E-06
2013-01-28 20:00:00,5.31358179108206E-07,7.94296184863984E-07,2.53790709668623E-07,-19.4481144745761,3.28763095392011,-35.395191615189,49.2204023177911,46.2974529124406,-43.9621738331505,0,0,-3.97322455751237E-06,-5.9015273147398E-06,2.4463428017889E-06
2013-01-28 21:00:00,5.27251891685985E-07,7.84386100917623E-07,2.51148166373765E-07,-16.187189565304,2.29790443001471E-05,-35.3951919862414,49.2204023177911,46.3241381218797,-43.9621740058234,0,0,-4.30313605397714E-06,-6.37833392861872E-06,2.42875771535059E-06
2013-01-28 22:00:00,5.01196601376462E-07,7.19968081665933E-07,2.32524353652503E-07,-16.189578596929,-7.9755159756697E-06,-35.3951932771391,49.2204023177911,46.3265880416966,-43.9621748264964,0,0,-1.04747892630712E-05,-1.50629000144544E-05,2.40959456301596E-06
2013-01-28 23:00:00,4.82715502924899E-07,6.77421444102201E-07,2.19557077864468E-07,-15.4069469543418,-0.0546686972796172,-35.3951936862579,49.2204023177911,46.3265880416966,-43.9621752212062,0,0,-0.0266623347669381,-0.034111098467372,2.38906943718921E-06
2013-01-29 00:00:00,4.82833719183515E-07,6.77726609886342E-07,2.19678429858198E-07,-10.3753720496494,-5.64513994422299,-34.8135229696958,49.2204023177911,46.3265880416966,-43.9621752183545,0,0,-0.0370107062427776,-0.0478887340468883,0.00135190514077713
2013-01-29 01:00:00,4.82852299638305E-07,6.77950171120738E-07,2.19759135295544E-07,-10.1186331283886,-6.28827151198813,-34.4269120110725,49.2204023177911,46.3265880416966,-43.9621752170399,0,0,-0.0370669129967666,-0.0479765137401852,0.00127720039237287
2013-01-29 02:00:00,4.82852390496073E-07,6.78142308214237E-07,2.19810421937951E-07,-11.4538172431818,-5.02950224140095,-34.3397861418551,49.2204023177911,46.315830572687,-43.9621752161503,0,0,-0.0370408434993915,-0.0479498233117379,0.00127083107411625
2013-01-29 03:00:00,4.82873834542771E-07,6.7836382370162E-07,2.19854652835938E-07,-12.2250041194979,-3.79970775177536,-34.7898383170805,49.2204023177911,46.3071772159943,-43.9621752152551,0,0,-0.0370278297062496,-0.0479356841636488,0.00134159786413951
2013-01-29 04:00:00,4.8294471927367E-07,6.78629788257357E-07,2.19892265792551E-07,-14.0928162517999,-1.31077503528523,-35.395193664303,49.2204023177911,46.2923578654842,-43.9621752141813,0,0,-0.0368613148902261,-0.0477088158935094,2.38257889566727E-06
2013-01-29 05:00:00,4.83055014750598E-07,6.78963967733038E-07,2.19924223752275E-07,-15.4077650319095,-0.0034139509319455,-35.3951936878676,49.2204023177911,46.2561830026012,-43.9621752130506,0,0,-0.0179981606033207,-0.0228088010524109,2.40358228735416E-06
2013-01-29 06:00:00,4.83232850184011E-07,6.7937976118747E-07,2.19946234605674E-07,-15.3923530166687,-0.000350735711561429,-35.3951936952671,49.2204023177911,46.2290560886654,-43.962175211305,0,0,-0.0142392267111577,-0.0179165587577104,2.40942056133286E-06
2013-01-29 07:00:00,4.83212930460881E-07,6.7965546165775E-07,2.19862908583022E-07,-14.7224078694644,0.000128202084902625,-35.3951937113442,49.2204023177911,45.5573700071835,-43.9621752098688,0,0,-0.0136934605319389,-0.0172003733312195,2.42629082959485E-06
2013-01-29 08:00:00,4.84478828241302E-07,6.83857423858388E-07,2.21149965571891E-07,-13.9800484073348,0.00535794991438298,-35.3951937287394,49.2204023177911,43.9828284359425,-43.9621751971245,0.827453462127555,-0.00694026936706303,-0.0108747196325578,-0.0135805008644786,2.43257430514229E-06
2013-01-29 09:00:00,4.85309957008793E-07,6.87170480238648E-07,2.2203241517534E-07,-13.7502495585341,0.00589412238359261,-35.3951937173683,49.2204023177911,42.7402108695951,-43.9621751866966,1.8402970620255,-0.00756150775360149,-0.0108465640157788,-0.013548555015606,2.4302118716691E-06
2013-01-29 10:00:00,4.85417592319783E-07,6.87092047252864E-07,2.21879677936112E-07,-13.0912669861302,6.44741926168986,-35.3951937192094,49.2167750724317,35.8664071197037,-43.9621751876326,1.61114911249509,-0.0062054308512446,-0.00877421057980382,-0.010906107988366,2.42852775516045E-06
2013-01-29 11:00:00,4.85442626584482E-07,6.88234350381537E-07,2.22171042293506E-07,-11.7463331650253,8.45169583776914,-35.3951937080491,49.1800020846942,32.0920544759404,-43.9621751848594,2.07237222350636,-0.00618049929530422,-0.00846833131745802,-0.0105446479726093,2.42455887700975E-06
2013-01-29 12:00:00,4.85405563146606E-07,6.87771244449579E-07,2.22039284226948E-07,-1.23313690317127,2.28752526410449,-35.3951937109831,49.1488915574306,27.95434708186,-43.9621751857075,1.89298337990253,-0.00632111107150828,-0.00875790649498174,-0.010932909890252,2.42257019317966E-06
2013-01-29 13:00:00,4.85369723524035E-07,6.87338166220252E-07,2.21974526695155E-07,2.12897972687895,0.141057054015131,-35.3951937100204,49.2178896322324,26.7805267267934,-43.9621751860558,1.78219316229455,-0.00630464332608976,-0.00877343478253556,-0.0109702668277095,2.42048760144648E-06
2013-01-29 14:00:00,4.83887658076093E-07,6.82513274159083E-07,2.20442996757615E-07,2.6690518259997,0.202194684300045,-35.395193706672,49.217437884068,27.360578829217,-43.9621751981964,0.600608381696514,-0.00557424850097719,-0.00875184490120432,-0.0109477993583067,2.41828208274212E-06
2013-01-29 15:00:00,4.83337776869338E-07,6.80151805642672E-07,2.197464200457E-07,-2.91288107347366,2.60772598459263,-35.3951936956108,49.218937590252,31.1305400808335,-43.9621752041096,0,0,-0.00877077356410064,-0.0109544559804428,2.41378507946668E-06
2013-01-29 16:00:00,4.83189553774306E-07,6.79731003617679E-07,2.19728191608523E-07,-3.0712674688187,0.774989519519279,-35.3951936968657,49.21967118594,33.1210005751168,-43.9621752054669,0,0,-0.00880520870393275,-0.0109916248084576,2.41686492978499E-06
2013-01-29 17:00:00,4.83081123356653E-07,6.79457834564471E-07,2.19739979601693E-07,-7.83952003322538,0.00111544699925068,-35.3951937031295,49.2199753888216,38.6726051900624,-43.9621752078166,0,0,-0.0130889113060285,-0.0164895564781028,2.42335114480247E-06
2013-01-29 18:00:00,4.83030391908472E-07,6.79444003134024E-07,2.19817478983006E-07,-12.9602724203575,-0.00127806514362243,-35.3951937099362,49.2204023177911,43.801509454531,-43.9621752072981,0,0,-0.0157959425146962,-0.0199688798809723,2.43041242331297E-06
2013-01-29 19:00:00,4.83000282328354E-07,6.79496716776024E-07,2.19895021436991E-07,-15.0365233065101,-0.00410590193514047,-35.3951937077195,49.2204023177911,45.8902892429641,-43.9621752069961,0,0,-0.0200092819093147,-0.0254565672020178,2.42803700272309E-06
2013-01-29 20:00:00,4.82988003074228E-07,6.79601245154907E-07,2.19968838813541E-07,-15.3920912958246,-0.00496899807903905,-35.3951936971301,49.2204023177911,46.2499505000829,-43.9621752066587,0,0,-0.0214010589900554,-0.0272952320327705,2.41836401410391E-06
