,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon
,Porvoo kt 3,72.6,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kilpilahden Voimalaitos Oy,60.310398,25.523361
,Porvoo Tolkkinen,40.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Fingrid Oyj,60.310398,25.523361
,Posion CHP-laitos,0.6,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Posion Vesi ja Lämpö Oy,,
,Puntarikoski,6.9,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Pohjois-Karjalan Sähkö Oy,,
,Pursiala 1,27.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Etelä-Savon Energia Oy,,
,Pursiala 2,32.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Etelä-Savon Energia Oy,,
,Puulaakso,0.9,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Puulaakson Energia Oy,,
,Pyhäkoski,146.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,"Fortum Power & Heat , Generation",64.846216,26.039947
,Pyhännänkoski,2.9,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kainuun Energia Oy,,
,Pälli,50.7,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,"Fortum Power & Heat , Generation",64.843919,26.195556
,Raahe,94.0,1.0,FI,,,,Other fossil fuels,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Raahen Voima Oyj,,
,Raasakka,60.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,PVO Vesivoima Oy,65.334764,25.411123
,Raisio,0.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Raisionkaaren Teollisuuspuisto Oy,,
,Rauhalahti,80.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Jyväskylän Energiantuotanto Oy,62.237713,25.809424
,Rauma,75.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Metsä Fibre Oy,61.111362,21.466712
,Rauma,71.5,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Rauman Biovoima Oy,61.111362,21.466712
,Rengon saha,1.3,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Biokraft Oy,,
,Riihimäki (Ekokem),19.6,1.0,FI,,,,Other fossil fuels,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,EKOKEM OY AB,,
,Riikinvoima,11.8,1.0,FI,,,,Mixed fossil fuels,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Riikinvoima Oy,,
,Ristiina,8.5,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Järvi-Suomen Voima Oy,,
,Ruskeakoski,3.3,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Pohjois-Karjalan Sähkö Oy,,
,Ruusutarhat,2.7,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Ruusutarhat Suutari Oy,,
,"Röyttä, Tornion tehtaat, 11 generaattoria",16.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Outokumpu Stainless Oy,,
,Saario,1.6,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Pohjois-Karjalan Sähkö Oy,,
,Sallila,1.2,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Sallila Energia Oy,,
,Salo,13.5,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Voimavasu Oy,,
,Savela,0.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Jyväskylän Energiantuotanto Oy,,
,Savio,3.9,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Keravan Energia Oy,,
,Savonlinna,17.5,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Järvi-Suomen Voima Oy,,
,Seinäjoki (SEVO),120.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Seinäjoen Voima Oy,62.741444,22.815655
,Seitakorva,144.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kemijoki Oy,66.40562299999999,27.328094
,Seitenoikea,37.9,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,"Fortum Power & Heat , Generation",,
,Siikakoski,1.8,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,KSS Energia Oy,,
,"Siilinjärvi, V1 turb. ja vp turb.",25.1,1.0,FI,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Yara Suomi Oy,,
,Simpele,34.5,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Metsä Board Oyj,,
,Siuronkoski,0.7,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Virolan puutarha,,
,Sodankylän varuskunta,0.9,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Puolustushallinnon rakennuslaitos,,
,Soilu,1.8,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Koskienergia Koskivoima Oy,,
,Soininkoski,1.42,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Killin Voima Oy,,
,Sopenkorpi,14.5,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Lahti Energia Oy,,
,Sotkamo,1.3,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vapo Oy,,
,Stadsforsens Kraftverk,4.6,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Nykarleby Kraftverk,,
,Sunila,35.7,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Stora Enso Oyj,,
,Suosiola,30.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,ROVANIEMEN ENERGIA OY,,
,Säkylä,8.8,1.0,FI,,,,Oil,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Voimavasu Oy,,
,Sälevä,3.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Savon Voima Oyj,,
,Sänkiaho,2.1,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Alajärven Sähkö Oy,,
,Tahkoluoto kt,52.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Fingrid Oyj,61.63261899999999,21.406289
,Tainionkoski,65.5,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Fortum Power and Heat Oy,61.210576,28.782635
,Taivalkoski,133.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kemijoki Oy,65.93114399999999,24.713095000000003
,Tako T2 ja T5,16.5,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Metsä Board Oyj,,
,Tammerkoski,8.6,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Tampereen Sähkölaitos,,
,Tammervoima,12.3,1.0,FI,,,,Other fossil fuels,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Tammervoima Oy,,
,Tampella ve,3.01,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Tampereen Sähkölaitos,,
,Tervakoski lä,11.4,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Tervakoski Oy,,
,Tervasaari lä,41.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,UPM-Kymmene Oyj,,
,Tervasaari ve,3.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,UPM-Kymmene Oyj,,
,Tiihala,1.0,1.0,FI,,,,Oil,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Virolan puutarha,,
,Toholampi,1.3,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Toholammin Energia Oy,,
,Tolkkinen 1,7.8,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Porvoon Energia Oy,,
,"Tolkkinen, Biolaitos",11.3,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Porvoon Energia Oy,,
,Topinojan Biokaasulaitos,0.8,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Höyrytys Oy,,
,Toppila 1,65.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Oulun Energia Oy,,
,Toppila 2,98.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Oulun Energia Oy,,
,Tornio,39.3,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Tornion Voima Oy,,
,Tyrvää,13.5,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,UPM Energy Oy,,
,Uimaharju 2 + 1 vp/lv,105.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Stora Enso Oyj Enocellin tehdas,62.923072,30.224046
,Uljua,3.7,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vattenfall Sähköntuotanto oy,,
,Utanen,57.8,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,"Fortum Power & Heat , Generation",64.736763,26.478573
,Uusikaupunki,14.2,1.0,FI,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Yara Suomi Oy,,
,Vaaja,3.6,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,SUUR-SAVON SÄHKÖ Oy,,
,Vaasa,0.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vaasan Sähkö Oy,,
,Vajukoski,21.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kemijoki Oy,,
,Valajaskoski,101.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kemijoki Oy,66.424685,25.540117
,Vanaja kt 1,50.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Fingrid Oyj,60.97516,24.505535
,Vantaan jätevoimala,81.4,1.0,FI,,,,Mixed fossil fuels,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vantaan Energia Oy,60.283333,24.836389
,Vanttauskoski,95.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kemijoki Oy,66.369685,26.686348
,Varissaari,4.5,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Keuruun Lämpövoima Oy,,
,Varkaus lä ,51.8,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Stora Enso Oyj,62.319012,27.897383
,Vaskiluoto 3,0.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,PVO-Huippuvoima Oy,63.090473,21.555412
,Vaskiluoto kt,26.0,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Fingrid Oyj,63.090473,21.555412
,Waskiluoto Validation Center,5.5,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Wärtsilä Finland Oy,,
,Vatajankoski,0.75,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vatajankosken Sähkö Oy,,
,Vehmaa,1.4,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Biovakka Suomi Oy,,
,Veitsiluoto,90.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Stora Enso Oyj,65.691141,24.622799
,Venetpalo,1.8,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Vattenfall Sähköntuotanto oy,,
,Verla 1 ja 2,3.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,KSS Energia Oy,,
,Westenergy jätteenpolttolaitos,13.2,1.0,FI,,,,Mixed fossil fuels,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus, Vaasan Sähkö Oy (Westenergy Oy Ab),,
,Vihtakoski,1.5,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Pohjois-Karjalan Sähkö Oy,,
,Viikinmäki,2.7,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin Vesi,,
,Vilppulan saha,2.9,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Biokraft Oy,,
,Voikkaa ve 1,8.9,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,UPM Energy Oy,,
,Voikkaa ve 2,24.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,UPM Energy Oy,,
,Vuolenkoski ve,9.5,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Myllykoski Paper Oy,,
,Vuosaari A,163.0,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin Energia,60.220315,25.169658
,Vuosaari B,485.0,1.0,FI,,,,Natural gas,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin Energia,60.220315,25.169658
,Värnå,1.2,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Esse Elektro-Kraft Ab,,
,Wärtsilä tehdas,10.4,1.0,FI,,,,Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Wärtsilä Finland Oy,,
,Vääräkoski,1.8,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Pohjois-Karjalan Sähkö Oy,,
,Ylivieska,6.2,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Oy Perhonjoki AB,,
,Åminnefors,1.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Koskienergia Koskivoima Oy,,
,Äetsä,19.7,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,UPM Energy Oy,,
,Ämmä,14.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,"Fortum Power & Heat , Generation",,
,Ämmäkoski,1.57,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Kainuun Voima Oy,,
,Ämmässuo,15.65,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin seudun ympäristöpalvelut -kuntayhtymä (HSY),,
,Ämmässuo 2,3.13,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Helsingin seudun ympäristöpalvelut -kuntayhtymä (HSY),,
,Äänekoski ht,35.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Äänevoima Oy,,
,Äänekoski ve,6.0,1.0,FI,,,,Hydro,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Metsä Board Oyj,,
,"Äänekoski, Biotuotetehdas",280.0,1.0,FI,,,,Bioenergy,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,https://energiavirasto.fi/toimitusvarmuus,Metsä Fibre,,
,ABOÑO 1,360.0,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"EDP ESPAÑA, S.A.U.",,
,aboño 2,595.17,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"EDP ESPAÑA, S.A.U.",,
,SOTO RIBERA 3,350.0,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"EDP ESPAÑA, S.A.U.",43.313101,-5.875677
,TRILLO,1067.49,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN NUCLEAR, S.A.U.",40.699986,-2.62482
,CN ALMARAZ 1,1049.43,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN NUCLEAR, S.A.U.",39.807631,-5.696130999999999
,CN ALMARAZ 2,1044.45,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN NUCLEAR, S.A.U.",39.807631,-5.696130999999999
,ASCÓ GR 2,1027.21,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,CN COFRENTES,1092.02,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"IBERDROLA GENERACIÓN NUCLEAR, S.A.U.",39.214969,-1.052563
,CT ESCOMBRERAS 4,289.0,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,37.571278,-0.945118
,CT ESCOMBRERAS 5,289.0,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,37.571278,-0.945118
,CT GUARDO 1,154.94,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,42.816278,-4.852454
,CT GUARDO 2,360.7,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,42.816278,-4.852454
,CT LADA 4,358.4,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,43.308109,-5.700787999999999
,CT SANTURCE 1,377.26,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,43.339096000000005,-3.052938
,CT SANTURCE 2,541.67,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,IBERDROLA GENERACIÓN TÉRMICA S.L.,43.339096000000005,-3.052938
,VANDELLÓS GR 2,1087.14,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,ASCÓ GR 1,1032.5,1.0,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,LOS BARRIOS,588.98,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,"VIESGO PRODUCCION, S.L.",36.182641,-5.418966999999999
,COMPOSTILLA II GR 3,337.2,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.612447,-6.564830000000001
,COMPOSTILLA II GR 4,358.6,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.612447,-6.564830000000001
,COMPOSTILLA II GR 5,355.9,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,42.612447,-6.564830000000001
,LITORAL DE ALMERÍA GR 1,576.9,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
,LITORAL DE ALMERÍA GR 2,582.0,1.0,ES,,,,Hard coal,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sede.minetur.gob.es/en-US/datosabiertos/catalogo/registro-productores-electrica,ENDESA GENERACIÓN S.A.,,
